,date,start_time,team1,team2,team1_score,team2_score,first_half_score
885,2020-03-16,04:00,Sacramento,Brooklyn,,,
886,2020-03-16,19:00,Nizhny,BK Zenit Saint Petersburg,,,
887,2020-03-16,19:30,PBK CSKA Moskva,BC Khimki,,,
888,2020-03-16,20:00,KK Crvena Zvezda,Zadar,,,
889,2020-03-16,19:30,Zielona Gora,Polski Torun,,,
890,2020-03-16,03:00,Comunicaciones,Libertad,,,
891,2020-03-16,03:00,Bahia,Regatas,,,
892,2020-03-16,00:00,Unifacisa,São Paulo Futebol Clube,103,106,İY 45-52
893,2020-03-16,20:00,CEZ Nymburk,USK Praha,,,
894,2020-03-16,02:00,Wilde SC,Lanus,,,İY 41-57
895,2020-03-16,14:00,Nadezhda II(K),Yunost (K),75,63,İY 40-34
896,2020-03-16,16:00,Samara (K),Shakhty (K),84,62,İY 43-22
897,2020-03-15,13:00,FruttiEx Bursa,Beşiktaş,98,87,İY 39-47
898,2020-03-15,13:00,Fenerbahçe,TOFAŞ Spor Kulübü,84,75,İY 44-37
899,2020-03-15,17:30,Türk Telekom Basketbol Kulübü,Anadolu Efes Spor Kulübü,81,103,İY 41-49
900,2020-03-15,20:00,Bahçeşehir Koleji Spor Kulübü,OGM Orman Spor Kulübü,105,111,İY 54-50
901,2020-03-15,02:30,Atlanta,Cleveland,,,
902,2020-03-15,02:30,Philadelphia,Indiana,,,
903,2020-03-15,02:30,Toronto,Detroit,,,
904,2020-03-15,03:00,Miami,Chicago,,,
905,2020-03-15,03:30,Milwaukee,Golden State,,,
906,2020-03-15,03:30,San Antonio,Minnesota,,,
907,2020-03-15,04:00,Utah,Memphis,,,
908,2020-03-15,05:30,LA Clippers,New Orleans,,,
909,2020-03-15,22:30,Portland,Houston,,,
910,2020-03-15,20:15,Reggio Emilia,Dinamo Sassari,,,
911,2020-03-15,20:15,Vanoli,Trento,,,
912,2020-03-15,20:15,Virtus Bologna,Trieste,,,
913,2020-03-15,20:15,Venezia,Varese,,,
914,2020-03-15,20:15,Cantu,Pistoia,,,
915,2020-03-15,20:15,Olimpia Milano,F. Bologna,,,
916,2020-03-15,20:15,Pesaro,Virtus Bologna,,,
917,2020-03-15,20:15,Brescia,Uni Treviso,,,
918,2020-03-15,18:00,Nanterre,AS Monaco,,,
919,2020-03-15,20:00,Pau Orthez,Asvel,,,
920,2020-03-15,17:00,Hamburg Towers,Ratiopharm Ulm,,,
921,2020-03-15,17:00,Riesen,Crailsheim,,,
922,2020-03-15,20:00,Brose Baskets,Telekom Basket,,,
923,2020-03-15,12:00,BC Astana,BC Avtodor Saratov,,,
924,2020-03-15,19:00,BC Tsmoki-Minsk,Parma Basket,,,
925,2020-03-15,09:00,Sydney Kings,Perth Wildcats,96,111,İY 46-56
926,2020-03-15,17:00,Çorlu Bld.,Bossan,62,72,İY 37-33
927,2020-03-15,20:00,Iraklis,Panathinaikos BC Superfoods,,,
928,2020-03-15,14:00,Mega,KK Mornar,,,
929,2020-03-15,20:00,KK Budućnost VOLI,FMP Beograd,,,
930,2020-03-15,19:30,Astoria,Wilki Morskie,,,
931,2020-03-15,17:30,BC Nevėžis Kėdainiai,Pieno Pasvalys,,,
932,2020-03-15,18:00,BC Žalgiris Kaunas,Neptunas,,,
933,2020-03-15,18:00,BC Juventus Utena,BC Vytautas Prienai Birštonas,,,
934,2020-03-15,20:00,Leyma Coruna,Real Canoe NC,,,
935,2020-03-15,20:00,Gipuzkoa,Breogan,,,
936,2020-03-15,18:30,Eagles,Kestrels,96,94,İY 46-45
937,2020-03-15,08:05,Kyoto Hannaryz,Dolphins,70,83,İY 30-39
938,2020-03-15,08:05,NeoPhoenix,Toyama Grouses,80,79,İY 32-26
939,2020-03-15,08:05,Niigata Abirex,Ryukyu,69,83,İY 24-38
940,2020-03-15,08:05,Shiga L-Stars,Toyota Alvark,60,85,İY 31-40
941,2020-03-15,08:05,Sun Rockers,Akita NH,84,79,İY 35-37
942,2020-03-15,09:05,Chiba Jets,Tochigi Brex,,,
943,2020-03-15,09:05,Osaka Evessa,Shimane SM,93,80,İY 41-38
944,2020-03-15,10:05,Brave Thunders,Levanga,97,71,İY 42-39
945,2020-03-15,13:05,SeaHorses,Yokohama BC,96,82,İY 41-50
946,2020-03-15,03:00,Ferro,La Union,,,
947,2020-03-15,00:00,Pinheiros/SKY,Brasilia,106,71,İY 60-48
948,2020-03-15,11:00,Luxgen Dinos,Kinmen,108,96,İY 58-57
949,2020-03-15,13:00,Pauian Archiland Basketball Team,Bank of Taiwan,109,89,İY 47-51
950,2020-03-15,19:00,Split,Puntamika,,,
951,2020-03-15,20:00,Cibona,Skrljevo,,,
952,2020-03-15,15:00,Mladost,Metalac,102,83,İY 53-44
953,2020-03-15,21:00,Tamis,Vrsac,85,80,İY 46-44
954,2020-03-15,21:00,Zlatibor,OKK Beograd,79,73,İY 37-34
955,2020-03-15,21:00,Novi Pazar,Dunav,93,100,İY 45-31
956,2020-03-15,21:00,Sloboda Uzice,Dynamic,77,78,İY 44-43
957,2020-03-15,19:30,Traiskirchen,BC Hallmann,,,
958,2020-03-15,19:30,Oberwart,Dukes,,,
959,2020-03-15,19:30,Kapfenberg,Flyers Wels,,,
960,2020-03-15,13:00,BC Bars RSUE,Zenit II,83,81,İY 35-46
961,2020-03-15,13:00,Neftekhimik,Rusichi,95,82,İY 52-31
962,2020-03-15,14:00,Dynamo Stavro,Lokomotiv II,88,86,İY 37-37
963,2020-03-15,16:00,MBA Moskva (K),Novosibirsk(K),89,68,İY 42-30
964,2020-03-15,19:00,D.Moskova (K),Spartak M. (K),60,62,İY 34-27
965,2020-03-15,15:00,UMMC (K),Enisey (K),102,68,İY 55-33
966,2020-03-14,13:00,Gaziantep BB,Bandırma BİK,73,63,İY 38-30
967,2020-03-14,15:15,Galatasaray,Pınar Karşıyaka Spor Kulübü,74,79,İY 36-49
968,2020-03-14,17:30,İTÜ BB,Büyükçekmece,86,63,İY 47-32
969,2020-03-14,20:00,M.Y. Afyon Bld,Darüşşafaka Spor Kulübü,81,83,İY 40-44
970,2020-03-14,14:30,Final Spor,Selçuklu Bld,88,67,İY 41-35
971,2020-03-14,15:00,Manisa Bşb,Petkim Spor,70,85,İY 26-44
972,2020-03-14,16:00,Balıkesir BŞB,Semt77 Yalova,102,94,İY 45-51
973,2020-03-14,16:00,Mamak Belediyesi,Sigortam.net,84,79,İY 40-48
974,2020-03-14,17:00,Samsunspor,Ankara Anadolu,81,71,İY 42-36
975,2020-03-14,13:00,Galatasaray Spor Kulübü,Fenerbahçe Spor Kulübü,80,77,İY 42-39
976,2020-03-14,14:00,Elazığ İl Özel İdare Basketbol,Hatay Büyükşehir Belediye Spor Kulübü,69,76,İY 32-35
977,2020-03-14,15:15,Beşiktaş (K),Adana BK,97,93,İY 58-52
978,2020-03-14,16:00,Kayseri BB (K),Çukurova (K),70,94,İY 29-54
979,2020-03-14,16:30,Çankaya Üniversitesi Spor Kulübü,Botaş (K),86,60,İY 48-28
980,2020-03-14,17:00,İzmit Belediye spor Kulübü,Samsun Canik Belediye Spor Kulübü,83,54,İY 50-33
981,2020-03-14,14:00,Antalya 07 (K),Bursa Büyükşehir Belediyesi Spor Kulübü,73,57,İY 36-23
982,2020-03-14,14:00,Sakarya Y. (K),Mardin BŞB (K),73,95,İY 34-47
983,2020-03-14,15:00,Emlak Konut(K),Bosna Basket Spor Kulübü,66,46,İY 37-22
984,2020-03-14,15:00,Yalova VIP Gençlik Spor Kulübü,İstanbul Üniversitesi Basketbol Kulübü,70,104,İY 22-50
985,2020-03-14,15:00,Edremit Belediyesi Gürespor Kulübü,Nesibe Aydın Spor Kulübü,75,86,İY 35-52
986,2020-03-14,17:00,Düzce Belediye Gençlik ve Spor Kulübü,Mersin Üniversitesi Basketbol Kulübü,90,106,İY 43-51
987,2020-03-14,02:00,Charlotte,Cleveland,,,
988,2020-03-14,02:30,Boston,Washington,,,
989,2020-03-14,03:00,Miami,New York,,,
990,2020-03-14,03:00,Oklahoma,Minnesota,,,
991,2020-03-14,03:30,San Antonio,Denver,,,
992,2020-03-14,04:00,Utah,New Orleans,,,
993,2020-03-14,05:30,LA Clippers,Brooklyn,,,
994,2020-03-14,21:00,Dallas,Phoenix,,,
995,2020-03-14,22:00,Cholet Basket,Le Mans,,,
996,2020-03-14,22:00,Gravelines,Orleans,,,
997,2020-03-14,22:00,Chorale Roanne,Bourg Basket,,,
998,2020-03-14,22:00,SIG Basket Strasbourg,Boulazac,,,
999,2020-03-14,22:30,Dijon,Levallois,,,
1000,2020-03-14,20:00,S. Frankfurt,Rasta Vechta,,,
1001,2020-03-14,20:00,BG Göttingen,Medi Bayreuth,,,
1002,2020-03-14,20:00,ALBA Berlin,Braunschweig,,,
1003,2020-03-14,22:30,Würzburg,Oldenburg,,,
1004,2020-03-14,19:00,BC UNICS Kazan,BC Enisey Krasnoyarsk,,,
1005,2020-03-14,04:30,Jaguars,Tigers,,,
1006,2020-03-14,14:00,İzmir Büyükşehir Belediyesi Gençlik ve Spor Kulübü,Başkent Yenişehir,91,86,İY 57-53
1007,2020-03-14,17:00,UPS Spor,Erzurum Büyükşehir Belediye Gençlik Spor Kulübü,76,91,İY 38-43
1008,2020-03-14,16:00,Hephaestus,Ermis Agias,,,
1009,2020-03-14,16:30,C. Rodos,Ionikos,,,
1010,2020-03-14,16:30,Rethymno,PAOK,,,
1011,2020-03-14,16:30,Panionios,Promitheas,,,
1012,2020-03-14,18:00,AEK,Kymis Lavrio,,,
1013,2020-03-14,18:45,Peristeri,Aris,,,
1014,2020-03-14,19:00,Krka,Cedevita,,,
1015,2020-03-14,18:00,Start Lublin,Trefl Sopot,,,
1016,2020-03-14,19:30,Gliwice,Slask Wroclaw,,,
1017,2020-03-14,18:00,Dzukija Alytus,Vilnius Rytas,,,
1018,2020-03-14,19:15,Lietkabelis,BC Siauliai,,,
1019,2020-03-14,20:00,CB Granada,CB Ourense,,,
1020,2020-03-14,22:00,Peixegalego,Melilla,,,
1021,2020-03-14,22:30,Bristol Flyers,Glasgow Rocks,71,89,İY 39-43
1022,2020-03-14,22:00,Nancy Basket,Antibes,,,
1023,2020-03-14,22:00,Poitiers,Rouen Basket,,,
1024,2020-03-14,22:00,Saint Quentin,Paris,,,
1025,2020-03-14,22:00,S'weyersheim,Denain Voltair,,,
1026,2020-03-14,09:05,Chiba Jets,Tochigi Brex,80,88,İY 40-42
1027,2020-03-14,09:05,Niigata Abirex,Ryukyu,72,91,İY 30-45
1028,2020-03-14,09:05,Osaka Evessa,Shimane SM,105,87,İY 58-36
1029,2020-03-14,10:05,Sun Rockers,Akita NH,83,87,İY 42-42
1030,2020-03-14,11:05,NeoPhoenix,Toyama Grouses,73,95,İY 42-47
1031,2020-03-14,12:05,Brave Thunders,Levanga,,,
1032,2020-03-14,12:05,Kyoto Hannaryz,Dolphins,88,72,İY 48-35
1033,2020-03-14,12:05,Shiga L-Stars,Toyota Alvark,65,82,İY 24-47
1034,2020-03-14,13:05,SeaHorses,Yokohama BC,82,89,İY 46-47
1035,2020-03-14,03:10,Penarol,Regatas,95,87,İY 43-42
1036,2020-03-14,03:30,Concordia,Libertad,55,64,İY 20-32
1037,2020-03-14,03:10,Franca,Bauru,81,79,İY 42-32
1038,2020-03-14,18:50,Corinthians,Minas,70,77,İY 33-50
1039,2020-03-14,11:00,Kinmen,Bank of Taiwan,91,100,İY 41-43
1040,2020-03-14,13:00,Taiwan Beer,Pauian Archiland Basketball Team,96,80,İY 50-39
1041,2020-03-14,21:00,Alkar Sinj,Hermes,,,
1042,2020-03-14,21:00,Napredak,Kolubara LA,92,66,İY 45-28
1043,2020-03-14,21:00,Borac Cacak,Vojvodina,76,63,İY 32-34
1044,2020-03-14,21:00,Sentjur,Podcetrtek,,,
1045,2020-03-14,19:00,Brno,Kolin,,,
1046,2020-03-14,20:00,Kralovsti Soko,Ostrava,,,
1047,2020-03-14,19:30,USK Praha,Decin,,,
1048,2020-03-14,20:00,Olomoucko,Usti nad Labem,,,
1049,2020-03-14,21:00,Turi Svitavy,Pardubice,,,
1050,2020-03-14,19:30,Timberwolves,Graz,,,
1051,2020-03-14,22:00,St. Pölten,Swans Gmunden,,,
1052,2020-03-14,03:00,Lanus,Racing de Avellaneda,89,70,İY 52-32
1053,2020-03-14,13:00,Neftekhimik,Rusichi,82,78,İY 42-35
1054,2020-03-14,14:00,Dynamo Stavro,Lokomotiv II,96,79,İY 46-40
1055,2020-03-14,11:00,Enisey U21,Lokomotiv U21,79,115,İY 38-55
1056,2020-03-14,14:00,CSKA U21,Zenit U21,101,89,İY 54-45
1057,2020-03-14,15:00,Dynm Kursk (K),ZHBK Sparta(K),75,71,İY 39-37
1058,2020-03-14,19:30,Kursk II (K),Rostov Don (K),81,63,İY 43-29
1059,2020-03-13,20:00,BC Khimki,FC Bayern München,,,
1060,2020-03-13,20:45,Fenerbahçe,Panathinaikos BC Superfoods,,,
1061,2020-03-13,22:45,Olimpia Milano,Olympiacos BC,,,
1062,2020-03-13,22:45,Asvel,BK Zenit Saint Petersburg,,,
1063,2020-03-13,23:00,FC Barcelona Lassa Bàsquet,BC Žalgiris Kaunas,,,
1064,2020-03-13,18:00,Düzce Bld.,Fethiye Belediye Basketbol Kulübü,88,92,İY 42-51
1065,2020-03-13,18:00,Bornova Belediye Spor Kulübü,Gemlik Basketbol Kulübü,85,71,İY 47-34
1066,2020-03-13,19:00,Merkezefendi,Akhisar Belediye,90,79,İY 51-48
1067,2020-03-13,18:00,Botaş G. (K),Fenerbahçe Gelişim Koleji Spor Kulübü,72,78,İY 43-44
1068,2020-03-13,18:00,Bayrakli Belediyesi Spor Kulübü,Urla Belediyesi Gençlik Spor Kulübü,87,83,İY 45-41
1069,2020-03-13,02:00,Orlando,Chicago,,,
1070,2020-03-13,03:00,Milwaukee,Boston,,,
1071,2020-03-13,05:00,Portland,Memphis,,,
1072,2020-03-13,05:30,Golden State,Brooklyn,,,
1073,2020-03-13,05:30,LA Lakers,Houston,,,
1074,2020-03-13,22:00,Landes (K),Carolo (K),,,
1075,2020-03-13,22:00,Dinamo Sassari,Venezia,,,
1076,2020-03-13,22:00,Chalons-Reims,Élan Sportif Chalonnais,,,
1077,2020-03-13,22:00,Le Portel,Limoges Cercle Saint-Pierre,,,
1078,2020-03-13,22:30,Mitteldeutsche,Giessen 46ers,,,
1079,2020-03-13,13:30,Perth Wildcats,Sydney Kings,83,97,İY 51-57
1080,2020-03-13,00:30,Santa Barbara,UC Riverside,,,
1081,2020-03-13,00:30,Trojans,Arizona,,,
1082,2020-03-13,00:30,Antelopes,Kangaroos,,,
1083,2020-03-13,01:00,Bearkats,Demons,,,
1084,2020-03-13,01:00,Wildcats,Bears,,,
1085,2020-03-13,01:30,Falcons,Rockets,,,
1086,2020-03-13,02:00,Mean Green,Owls,,,
1087,2020-03-13,02:00,Virginia Cavs,Fighting Irish,,,
1088,2020-03-13,02:00,Villanova,Blue Demons,,,
1089,2020-03-13,02:00,Baylor Bears,Kansas State,,,
1090,2020-03-13,02:00,Broncs,Purple Eagles,,,
1091,2020-03-13,02:30,N. Colorado,Thunderbirds,,,
1092,2020-03-13,02:30,Charlotte 49ers,Gold. Panthers,,,
1093,2020-03-13,03:30,Spartans,Eagles,,,
1094,2020-03-13,03:30,Colonels,Cardinals,,,
1095,2020-03-13,04:00,UC Irvine,Long Beach,,,
1096,2020-03-13,04:00,Bruins,Golden Bears,,,
1097,2020-03-13,04:00,Cardinals,Flashes,,,
1098,2020-03-13,04:00,Sooners,West Virginia,,,
1099,2020-03-13,04:00,Louisville,Syracuse,,,
1100,2020-03-13,04:00,Vaqueros,Roadrunners,,,
1101,2020-03-13,04:30,Seton Hall,Golden Eagles,,,
1102,2020-03-13,04:30,Hilltoppers,Blazers,,,
1103,2020-03-13,04:30,Hawks,Bobcats,,,
1104,2020-03-13,05:00,M. Grizzlies,Idaho State,,,
1105,2020-03-13,05:00,Bulldogs,Marshall Herd,,,
1106,2020-03-13,06:30,Warriors,UC Davis,,,
1107,2020-03-13,06:30,Sun Devils,Cougars,,,
1108,2020-03-13,06:30,Redhawks,Wolverines,,,
1109,2020-03-13,01:00,Wildcats,La Salle,,,
1110,2020-03-13,01:30,Ohio State,Purdue,,,
1111,2020-03-13,02:00,Texas A&M,Missouri,,,
1112,2020-03-13,03:00,Mustangs,Temple Owls,,,
1113,2020-03-13,03:30,Duquesne Dukes,Fordham Rams,,,
1114,2020-03-13,03:55,Penn State,I. Hoosiers,,,
1115,2020-03-13,04:30,Gamecocks,Razorbacks,,,
1116,2020-03-13,05:00,Memphis Tigers,East Carolina,,,
1117,2020-03-13,21:30,Bonaventure,George Mason,,,
1118,2020-03-13,22:00,Gators,Bulldogs,,,
1119,2020-03-13,22:30,Panthers,Tigers,,,
1120,2020-03-13,15:00,Ege Üniversitesi Gençlik,Beylikdüzü,77,75,İY 30-34
1121,2020-03-13,17:00,Ted Ankara,Geçit Spor,95,75,İY 52-38
1122,2020-03-13,18:00,Ankara Kayı Gençlik,Karsiyaka Belediyespor,63,82,İY 38-49
1123,2020-03-13,19:00,Kocaeli,Murat Paşaoğlu SK,113,75,İY 58-40
1124,2020-03-13,20:00,Cibona,Partizan,,,
1125,2020-03-13,22:00,Primorska,Igokea,,,
1126,2020-03-13,19:30,KS ROSA Radom,KK Anwil,,,
1127,2020-03-13,21:00,Legia Warszawa,Asseco Gdynia,,,
1128,2020-03-13,22:45,Valladolid,Almansa,,,
1129,2020-03-13,23:00,Caceres,Lleida,,,
1130,2020-03-13,23:00,Penas Huesca,Bahia San Agustin,,,
1131,2020-03-13,23:00,Palencia,Oviedo,,,
1132,2020-03-13,22:30,Raiders,Glasgow Rocks,82,86,İY 46-41
1133,2020-03-13,22:30,Wolves,Sharks,89,70,İY 48-32
1134,2020-03-13,23:00,Riders,Man Giants,105,82,İY 59-33
1135,2020-03-13,22:00,Fos Provence,Blois 41,,,
1136,2020-03-13,22:00,Gries,Vichy Clermont,,,
1137,2020-03-13,22:00,Quimper,Saint Chamond,,,
1138,2020-03-13,22:30,Evreux,Aix Maurienne,,,
1139,2020-03-13,22:30,Hermine,Lille BC,,,
1140,2020-03-13,01:30,Flamengo,I. Atletico Central Cordoba,66,64,İY 21-41
1141,2020-03-13,04:00,Quimsa,Almagro,87,100,İY 43-56
1142,2020-03-13,03:00,Boca Juniors,Bahia,94,88,İY 38-51
1143,2020-03-13,03:00,Platense,La Union,89,92,İY 38-46
1144,2020-03-13,03:30,Arjantin,Obras,80,69,İY 31-29
1145,2020-03-13,02:00,Sao Jose,Cruzes,97,89,İY 43-38
1146,2020-03-13,13:00,Taiwan Beer,Kinmen,92,82,İY 52-37
1147,2020-03-13,15:00,Pauian Archiland Basketball Team,Luxgen Dinos,113,122,İY 54-65
1148,2020-03-13,20:00,Osijek,GKK Sibenik,,,
1149,2020-03-13,21:00,Zadar,Zabok,,,
1150,2020-03-13,22:15,Dubrava,Gorica,,,
1151,2020-03-13,21:30,Zlatorog Lasko,KK Sencur,,,
1152,2020-03-13,19:30,Opava,CEZ Nymburk,,,
1153,2020-03-13,11:15,Vostok 65,Uralmash,75,63,İY 35-33
1154,2020-03-13,01:00,Vera Cruz (K),Pro-Esporte (K,98,85,İY 49-31
1155,2020-03-13,11:00,Enisey U21,Lokomotiv U21,61,111,İY 29-58
1156,2020-03-13,13:00,UNICS U21,Avtodor U21,70,50,İY 26-21
1157,2020-03-13,14:00,CSKA U21,Zenit U21,108,65,İY 50-37
1158,2020-03-13,19:30,Nizhny U21,Samara U21,80,51,İY 38-33
1159,2020-03-13,16:00,Kursk II (K),Rostov Don (K),79,77,İY 42-38
1160,2020-03-12,20:00,PBK CSKA Moskva,ALBA Berlin,,,
1161,2020-03-12,20:30,Anadolu Efes Spor Kulübü,Valencia,,,
1162,2020-03-12,22:05,M. Tel Aviv,CD Saski Baskonia,,,
1163,2020-03-12,23:00,Real Madrid,KK Crvena Zvezda,,,
1164,2020-03-12,02:00,Philadelphia,Detroit,124,106,İY 70-55
1165,2020-03-12,02:30,Atlanta,New York,131,136,İY 50-67
1166,2020-03-12,02:30,Miami,Charlotte,98,109,İY 51-59
1167,2020-03-12,03:00,Oklahoma,Utah,,,
1168,2020-03-12,03:00,Dallas,Denver,113,97,İY 57-50
1169,2020-03-12,05:30,Sacramento,New Orleans,,,
1170,2020-03-12,19:00,Dynm Kursk (K),P. Avenida (K),,,
1171,2020-03-12,21:30,Venezia (K),UNI Girona (K),,,
1172,2020-03-12,22:15,C. Braine (K),Valencia (K),,,
1173,2020-03-12,20:00,BC Kalev Cramo,L. Kuban,81,98,İY 45-49
1174,2020-03-12,01:00,Eagles,Hornets,92,75,İY 45-32
1175,2020-03-12,02:00,G. Panthers,Eagles,62,81,İY 33-34
1176,2020-03-12,02:00,Saints,Jaspers,63,49,İY 34-25
1177,2020-03-12,03:00,Bobcats,Mountaineers,85,68,İY 40-26
1178,2020-03-12,03:30,Aggies,Bison,86,77,İY 39-27
1179,2020-03-12,04:30,Peacocks,Gaels,56,54,İY 22-18
1180,2020-03-12,19:00,Bluejays,SJ Red Storm,35,38,
1181,2020-03-12,19:00,Zips,Bobcats,,,
1182,2020-03-12,19:30,Longhorns,Red Raiders,,,
1183,2020-03-12,19:30,Florida State,Clemson,,,
1184,2020-03-12,21:00,W. Eagles,S. Hornets,,,
1185,2020-03-12,21:30,Kansas,Cowboys,,,
1186,2020-03-12,21:30,Duke Blue,Wolfpack,,,
1187,2020-03-12,21:30,Providence,Bulldogs,,,
1188,2020-03-12,21:30,NIU,Redhawks,,,
1189,2020-03-12,22:00,CSU Northridge,CSU Fullerton,,,
1190,2020-03-12,22:00,Ducks,Beavers,,,
1191,2020-03-12,22:00,Aggies,Cougars,,,
1192,2020-03-12,23:30,Portland State,M. Bobcats,,,
1193,2020-03-12,02:30,Raiders,Boston Univ.,61,64,İY 33-29
1194,2020-03-12,00:30,Arizona,Huskies,77,70,İY 35-30
1195,2020-03-12,01:00,Golden Gophers,Northwestern,74,57,İY 29-31
1196,2020-03-12,01:00,Demons,Islanders,79,62,İY 41-35
1197,2020-03-12,02:00,Old Dominion,Owls,56,66,İY 32-32
1198,2020-03-12,02:00,Fighting Irish,Boston College,80,58,İY 36-21
1199,2020-03-12,02:00,Georgetown,SJ Red Storm,62,75,İY 42-33
1200,2020-03-12,02:00,Cowboys,Iowa State,72,71,İY 34-32
1201,2020-03-12,02:00,Rebels,Bulldogs,63,81,İY 30-41
1202,2020-03-12,02:30,Gold. Panthers,Rice Owls,85,76,İY 35-28
1203,2020-03-12,03:30,I. Hoosiers,Nebraska,89,64,İY 43-34
1204,2020-03-12,03:30,Cardinals,Cowboys,80,59,İY 37-24
1205,2020-03-12,04:00,Cardinal,Golden Bears,51,63,İY 20-30
1206,2020-03-12,04:00,Razorbacks,Commodores,86,73,İY 38-26
1207,2020-03-12,04:00,Syracuse,North Carolina,81,53,İY 43-22
1208,2020-03-12,04:30,Blazers,Roadrunners,74,69,İY 44-38
1209,2020-03-12,04:30,Musketeers,Blue Demons,67,71,İY 34-38
1210,2020-03-12,04:30,Frogs,Kansas State,49,53,İY 18-28
1211,2020-03-12,05:00,Marshall Herd,Miners,86,78,İY 43-32
1212,2020-03-12,06:30,Buffaloes,Cougars,68,82,İY 25-35
1213,2020-03-12,19:00,Rutgers,M. Wolverines,,,
1214,2020-03-12,19:00,Massachusetts,VCU Rams,,,
1215,2020-03-12,20:00,Volunteers,Crimson Tide,,,
1216,2020-03-12,20:00,knights,South Florida,,,
1217,2020-03-12,21:25,Iowa Hawkeyes,Golden Gophers,,,
1218,2020-03-12,22:00,Connecticut,Tulane,,,
1219,2020-03-12,21:00,Polski Torun,Starogard,,,
1220,2020-03-12,22:30,Stal Ostrow,Spojnia,,,
1221,2020-03-12,22:45,Fundacion,Amics Castello,,,
1222,2020-03-12,03:00,Hispano,Olimpico,115,119,İY 47-52
1223,2020-03-12,02:00,Pinheiros/SKY,Rio Claro,80,86,İY 42-39
1224,2020-03-12,21:00,Kapfenberg,Oberwart,,,
1225,2020-03-12,21:00,Dukes,St. Pölten,,,
1226,2020-03-12,21:00,Swans Gmunden,Flyers Wels,,,
1227,2020-03-12,18:00,BK Samara,Temp,86,69,İY 41-37
1228,2020-03-12,02:30,CA Boca Juniors Under 23,Weber Bahía Under 23,89,87,İY 44-42
1229,2020-03-12,04:00,CA Platense Under 23,La Unión Formosa Under 23,80,81,İY 36-37
1230,2020-03-12,03:00,Barrio Parque,Independiente,87,75,İY 50-32
1231,2020-03-12,20:00,TTT Riga II(K),BK Saldus (K),84,58,İY 40-24
1232,2020-03-12,21:00,BJBS Rīga (K),Jūrmala (K),73,57,İY 35-29
1233,2020-03-12,19:00,BC Ezerünas,BC Jonava,76,71,İY 37-35
1234,2020-03-12,18:00,UNICS U21,Avtodor U21,70,71,İY 35-33
1235,2020-03-12,19:30,Nizhny U21,Samara U21,66,108,İY 33-61
1236,2020-03-12,17:00,Shakhty (K),Samara (K),66,64,İY 26-33
1237,2020-03-12,17:30,Yunost (K),Nadezhda II(K),66,61,İY 25-35
1238,2020-03-11,18:00,Elazığ İl Özel İdare Basketbol,Çankaya Üniversitesi Spor Kulübü,54,67,İY 30-29
1239,2020-03-11,19:00,Nizhny,Dijon,88,79,İY 46-41
1240,2020-03-11,20:00,Beşiktaş,Türk Telekom Basketbol Kulübü,66,84,İY 37-46
1241,2020-03-11,22:30,Peristeri,H. Jerusalem,73,79,İY 28-46
1242,2020-03-11,02:00,Indiana,Boston,111,114,İY 50-59
1243,2020-03-11,02:00,Washington,New York,122,115,İY 54-70
1244,2020-03-11,03:00,Chicago,Cleveland,108,103,İY 54-52
1245,2020-03-11,03:00,Houston,Minnesota,117,111,İY 52-56
1246,2020-03-11,03:00,Memphis,Orlando,115,120,İY 63-50
1247,2020-03-11,03:00,San Antonio,Dallas,119,109,İY 54-59
1248,2020-03-11,05:00,Portland,Phoenix,121,105,İY 54-53
1249,2020-03-11,05:30,Golden State,LA Clippers,107,131,İY 48-76
1250,2020-03-11,05:30,LA Lakers,Brooklyn,102,104,İY 58-56
1251,2020-03-11,19:00,BC Tsmoki-Minsk,Bakken Bears,87,93,İY 47-51
1252,2020-03-11,20:00,Ventspils,Bahçeşehir Koleji Spor Kulübü,90,112,İY 35-64
1253,2020-03-11,20:00,Pınar Karşıyaka Spor Kulübü,Kyiv Basket,88,67,İY 38-32
1254,2020-03-11,20:30,Medi Bayreuth,CS Universitatea U-Banca Transilvania Cluj-Napoca,100,87,İY 46-48
1255,2020-03-11,17:00,UMMC (K),Lattes (K),,,
1256,2020-03-11,19:30,Fenerbahçe Spor Kulübü,Bourges (K),84,75,İY 48-34
1257,2020-03-11,21:00,USK Praha (K),F. Schio (K),,,
1258,2020-03-11,22:00,ASVEL Lyon (K),Nadezhda (K),78,80,İY 30-40
1259,2020-03-11,18:30,Virtus Bologna,Cantu,,,
1260,2020-03-11,22:00,Trento,Pesaro,,,
1261,2020-03-11,22:15,Enel Brindisi,Trieste,,,
1262,2020-03-11,22:30,Pistoia,Olimpia Milano,,,
1263,2020-03-11,22:30,F. Bologna,Vanoli,,,
1264,2020-03-11,22:30,Uni Treviso,Virtus Bologna,,,
1265,2020-03-11,22:45,Varese,Brescia,,,
1266,2020-03-11,01:30,Panthers,Bulldogs,82,60,İY 37-27
1267,2020-03-11,03:30,Tigers,Tigers,75,62,İY 36-28
1268,2020-03-11,03:30,Jaguars,Hornets,67,53,İY 28-27
1269,2020-03-11,04:00,Tigers,Braves,69,52,İY 37-16
1270,2020-03-11,02:00,Norse,Flames,71,62,İY 34-24
1271,2020-03-11,02:00,Colonials,Red Flash,77,67,İY 34-25
