,date,start_time,team1,team2,team1_score,team2_score,first_half_score
1215,2021-05-20,19:30,Asvel,SIG Basket Strasbourg,87,75,İY 53-31
1216,2021-05-20,20:00,ALBA Berlin,Hamburg Towers,82,59,İY 48-31
1217,2021-05-20,21:30,Oldenburg,Ratiopharm Ulm,88,93,İY 45-46
1218,2021-05-20,20:30,L. Kuban,BC UNICS Kazan,69,79,İY 44-42
1219,2021-05-20,10:30,NZ Breakers,Sydney Kings,89,81,İY 51-39
1220,2021-05-20,19:30,Ironi Nahariya,H. Be'er Sheva,75,90,İY 30-54
1221,2021-05-20,19:55,Bnei Herzliya,Rishon LeZion,88,106,İY 51-48
1222,2021-05-20,20:20,Maccabi Haifa,Ironi N. Ziona,79,106,İY 46-49
1223,2021-05-20,18:00,Hapoel Elyon,M. Tel Aviv,65,67,İY 36-36
1224,2021-05-20,21:00,Hapoel Holon,H. Jerusalem,103,81,İY 53-43
1225,2021-05-20,21:00,Kymis Lavrio,Promitheas,79,86,İY 36-42
1226,2021-05-20,02:00,Dream (K),Sky (K),77,85,İY 26-46
1227,2021-05-20,02:00,Sun (K),Fever (K),88,67,İY 50-33
1228,2021-05-20,19:00,Vilnius Rytas,BC Siauliai,98,60,İY 56-30
1229,2021-05-20,10:30,Nelson Giants,Canterbury Rams,91,79,
1230,2021-05-20,10:30,Taranaki,Payroll,87,90,İY 36-50
1231,2021-05-20,10:30,W. Saints,Franklin Bulls,111,82,İY 55-38
1232,2021-05-20,14:00,Luxgen Dinos,Taiwan Beer,,,
1233,2021-05-20,21:30,Gorica,Zadar,79,76,İY 40-38
1234,2021-05-20,18:30,Union sportive monastirienne,Rivers Hoopers Basketball Club,99,70,İY 49-22
1235,2021-05-20,15:00,Forces Armées et Police Basketball,Atlético Petróleos de Luanda,64,66,İY 32-42
1236,2021-05-20,22:00,AS Sale,Association Sportive de la Police,88,79,İY 24-35
1237,2021-05-20,00:00,Ferro Carril Oeste II,Club El Talar,63,72,İY 27-30
1238,2021-05-20,01:00,AA Quimsa II,El Tribuno de Salta,63,64,İY 29-30
1239,2021-05-20,17:00,Central,San Martin,75,70,İY 39-37
1240,2021-05-20,19:30,Split,Spars,90,60,İY 47-26
1241,2021-05-20,02:00,BLU,ABJ,80,68,İY 35-39
1242,2021-05-20,19:00,Bultex 99,Botevgrad,72,59,İY 36-30
1243,2021-05-20,18:00,Barcelona II,Gran Can II,70,67,İY 35-29
1244,2021-05-20,19:30,BK Budivelnyk,BK Dnipro,76,78,İY 39-40
1245,2021-05-20,19:30,Rivne,Odessa,98,94,İY 36-50
1246,2021-05-20,18:00,KDPU,Stary Lutsk,91,88,İY 48-41
1247,2021-05-20,20:45,Centauros de Portuguesa,Gladiadores de Anzoátegui,81,83,İY 36-44
1248,2021-05-19,21:00,Anadolu Efes Spor Kulübü,Beşiktaş,96,77,İY 53-31
1249,2021-05-19,01:30,Indiana,Charlotte,144,117,İY 69-45
1250,2021-05-19,04:00,Boston,Washington,118,100,İY 52-54
1251,2021-05-19,19:30,Zaragoza,Tenerife,60,91,İY 37-41
1252,2021-05-19,19:30,Obradoiro,UCAM Murcia,80,83,İY 41-34
1253,2021-05-19,22:15,FC Barcelona Lassa Bàsquet,CD Saski Baskonia,87,74,İY 41-39
1254,2021-05-19,22:15,Fuenlabrada,Real Betis,101,77,İY 49-37
1255,2021-05-19,22:15,CB Herbalife Gran Canaria Claret,Valencia,92,86,İY 44-47
1256,2021-05-19,19:00,Boulazac,Élan Sportif Chalonnais,87,88,İY 45-44
1257,2021-05-19,20:00,Riesen,Brose Baskets,83,69,İY 41-33
1258,2021-05-19,21:30,FC Bayern München,Crailsheim,86,66,İY 51-38
1259,2021-05-19,20:00,BK Zenit Saint Petersburg,PBK CSKA Moskva,107,104,İY 31-39
1260,2021-05-19,12:30,Bullets,Perth Wildcats,91,88,İY 39-53
1261,2021-05-19,21:15,Panathinaikos BC Superfoods,AEK,78,72,İY 45-38
1262,2021-05-19,02:00,LIberty (K),Lynx (K),86,75,İY 43-45
1263,2021-05-19,03:00,Mystics (K),Mercury (K),70,91,İY 37-44
1264,2021-05-19,05:00,Storm (K),Aces (K),80,96,İY 31-45
1265,2021-05-19,21:30,Krka,KK Rogaska,85,77,İY 49-35
1266,2021-05-19,15:00,Gendarmerie National Basket Club,Patriots Basketball Club,72,78,İY 44-42
1267,2021-05-19,18:30,Clube Ferroviário de Maputo,Association Sportive des Douanes,88,74,İY 38-37
1268,2021-05-19,00:00,Club de Regatas San Nicolás,Club Social y Deportivo Presidente Derqui,76,60,İY 36-30
1269,2021-05-19,00:00,Estudiantes de Tucumán,Club Atlético Colón,66,60,İY 34-29
1270,2021-05-19,01:00,Ameghino,Central,92,79,İY 44-40
1271,2021-05-19,21:30,Oostende,Spirou,86,74,İY 45-40
1272,2021-05-19,21:30,Okapi Aalstar,Hubo Limburg,77,68,İY 28-35
1273,2021-05-19,21:30,Belfius Mons Hainaut,Kangoeroes,84,60,İY 49-27
1274,2021-05-19,23:00,Novo Basquete,Botafogo,67,75,İY 28-41
1275,2021-05-19,19:15,Prat,Marbella,91,66,İY 48-30
1276,2021-05-19,21:15,Ponferrada,Estela,54,82,İY 20-41
1277,2021-05-19,20:34,Södertalje,Jamtland,82,73,İY 38-41
1278,2021-05-19,18:00,Rabotnicki,KK TFT,72,65,İY 36-34
1279,2021-05-19,21:00,Skopje,Kumanovo,88,71,İY 37-37
1280,2021-05-19,23:00,MBA / Montisistemas,Basket Almada Clube,52,64,İY 31-35
1281,2021-05-19,19:30,Voluntari,U. Craiova,78,68,İY 42-32
1282,2021-05-19,17:00,Spisska,Levicki,76,72,İY 38-39
1283,2021-05-19,18:00,BK Khimik,Prometei,63,81,İY 28-35
1284,2021-05-19,20:00,Ternopil,Zaporizhya,68,75,İY 33-32
1285,2021-05-19,18:00,KDPU,Stary Lutsk,74,76,İY 38-42
1286,2021-05-19,17:00,Pagrati,F. Verias,105,70,İY 58-28
1287,2021-05-19,17:00,Eleftheroupoli,Panerythraikos,78,83,İY 39-37
1288,2021-05-18,15:00,Semt77 Yalova,Kocaeli,64,59,İY 29-33
1289,2021-05-18,17:00,Selçuklu Bld,Balıkesir BŞB,75,72,İY 49-38
1290,2021-05-18,19:30,CB RETAbet Bilbao Berri Basket,Burgos,98,89,İY 40-34
1291,2021-05-18,22:15,Gipuzkoa,Unicaja Baloncesto Málaga,75,81,İY 25-29
1292,2021-05-18,21:45,Dinamo Sassari,Venezia,86,73,İY 31-35
1293,2021-05-18,19:30,L. Kuban,BC UNICS Kazan,87,98,İY 32-46
1294,2021-05-18,12:30,I.Hawks,Melbourne,87,102,İY 42-53
1295,2021-05-18,21:30,KK Crvena Zvezda,KK Budućnost VOLI,85,79,İY 55-41
1296,2021-05-18,20:00,CB Ourense,Myrtia,77,78,İY 42-46
1297,2021-05-18,20:00,Lille BC,Vichy Clermont,74,50,İY 26-18
1298,2021-05-18,20:00,Hermine,Paris,76,78,İY 40-42
1299,2021-05-18,20:00,Evreux,Nancy Basket,90,87,İY 49-39
1300,2021-05-18,21:00,Quimper,Denain Voltair,76,85,İY 41-36
1301,2021-05-18,21:00,Saint Chamond,Fos Provence,79,73,İY 43-36
1302,2021-05-18,21:00,S'weyersheim,Blois 41,66,79,İY 31-39
1303,2021-05-18,21:00,Gries,Antibes,93,79,İY 43-41
1304,2021-05-18,21:00,Poitiers,Aix Maurienne,81,74,İY 45-39
1305,2021-05-18,14:00,Taiwan Beer,Luxgen Dinos,,,
1306,2021-05-18,19:00,Split,Cibona,95,80,İY 47-44
1307,2021-05-18,18:30,Atlético Petróleos de Luanda,Association Sportive de la Police,84,66,İY 49-37
1308,2021-05-18,22:00,AS Sale,Forces Armées et Police Basketball,87,84,İY 33-42
1309,2021-05-18,00:00,Club Atlético Colón,Riachuelo de La Rioja,67,74,İY 21-38
1310,2021-05-18,01:00,San Martin,Ameghino,81,91,İY 47-39
1311,2021-05-18,17:00,Salta Basket,Echagüe,59,64,İY 30-22
1312,2021-05-18,20:00,Norte,Tiro Federal,58,80,İY 18-49
1313,2021-05-18,22:30,Barrio Parque,Independiente,88,80,İY 45-37
1314,2021-05-18,19:00,Tsmoki II,Borisfen,90,74,İY 61-28
1315,2021-05-18,19:00,BC Borac Banja Luka,Igokea,86,90,İY 34-43
1316,2021-05-18,02:00,Brusque,Stock Med/U. Corinthians,58,88,İY 27-38
1317,2021-05-18,16:00,Novo Basquete,Botafogo,72,73,İY 39-35
1318,2021-05-18,20:00,BLU,ABJ,60,67,İY 34-30
1319,2021-05-18,23:00,Aerco Osasco,Londrina,74,56,İY 40-22
1320,2021-05-18,20:34,Nassjö,Norrköping,86,89,İY 55-54
1321,2021-05-18,18:00,CS Universitatea U-Banca Transilvania Cluj-Napoca,Galati,92,69,İY 53-31
1322,2021-05-18,19:00,Mavpi,Kyiv Basket,76,78,İY 30-36
1323,2021-05-18,19:30,BK Budivelnyk,BK Dnipro,72,81,İY 29-41
1324,2021-05-17,20:45,Pınar Karşıyaka Spor Kulübü,Türk Telekom Basketbol Kulübü,96,71,İY 43-32
1325,2021-05-17,14:00,Samsunspor,Manisa Bşb,73,65,İY 34-39
1326,2021-05-17,17:00,Mamak Belediyesi,Akhisar Belediye,94,93,İY 46-43
1327,2021-05-17,14:00,Antalya 07 (K),Yalova VIP Gençlik Spor Kulübü,85,57,İY 41-28
1328,2021-05-17,14:00,Emlak Konut(K),Edremit Belediyesi Gürespor Kulübü,69,62,İY 38-30
1329,2021-05-17,02:00,Atlanta,Houston,124,95,İY 72-54
1330,2021-05-17,02:00,Brooklyn,Cleveland,123,109,İY 67-56
1331,2021-05-17,02:00,Philadelphia,Orlando,128,117,İY 60-65
1332,2021-05-17,03:00,Detroit,Miami,107,120,İY 47-69
1333,2021-05-17,04:00,Chicago,Milwaukee,118,112,İY 55-54
1334,2021-05-17,04:00,Minnesota,Dallas,136,121,İY 76-60
1335,2021-05-17,04:00,New Orleans,LA Lakers,98,110,İY 59-63
1336,2021-05-17,04:00,Oklahoma,LA Clippers,117,112,İY 62-60
1337,2021-05-17,04:00,Portland,Denver,132,116,İY 72-55
1338,2021-05-17,04:00,Sacramento,Utah,99,121,İY 49-64
1339,2021-05-17,20:00,Trieste,Enel Brindisi,77,79,İY 41-47
1340,2021-05-17,21:45,Uni Treviso,Virtus Bologna,100,105,İY 61-46
1341,2021-05-17,19:00,AS Monaco,Nanterre,90,67,İY 43-27
1342,2021-05-17,20:00,Limoges Cercle Saint-Pierre,Chalons-Reims,73,66,İY 31-44
1343,2021-05-17,20:00,Chorale Roanne,Le Portel,74,77,İY 38-39
1344,2021-05-17,21:00,Bourg Basket,Asvel,70,79,İY 39-41
1345,2021-05-17,21:00,Cholet Basket,Le Mans,88,95,İY 48-60
1346,2021-05-17,21:00,Dijon,Orleans,74,71,İY 36-29
1347,2021-05-17,20:30,BK Zenit Saint Petersburg,PBK CSKA Moskva,73,78,İY 40-42
1348,2021-05-17,12:30,Cairns Taipans,Perth Wildcats,78,89,İY 44-45
1349,2021-05-17,20:50,Promitheas,Peristeri,86,58,İY 43-37
1350,2021-05-17,02:00,Sun (K),Mercury (K),86,78,İY 37-33
1351,2021-05-17,13:05,Ryukyu,Toyama Grouses,86,77,İY 42-34
1352,2021-05-17,19:00,Zadar,Gorica,89,73,İY 54-26
1353,2021-05-17,19:00,Helios Domzale,Cedevita,64,79,İY 28-50
1354,2021-05-17,21:30,KK Rogaska,Krka,90,89,İY 38-45
1355,2021-05-17,15:45,Opava,Kolin,88,72,İY 42-36
1356,2021-05-17,22:00,Union sportive monastirienne,Gendarmerie National Basket Club,113,66,İY 58-32
1357,2021-05-17,15:00,Association Sportive des Douanes,GS Petroliers,94,76,İY 41-34
1358,2021-05-17,18:30,Al Zamalek,Clube Ferroviário de Maputo,71,55,İY 34-33
1359,2021-05-17,02:00,Independiente de Oliva SC,Canadense,101,77,İY 46-42
1360,2021-05-17,02:00,Club Ciclista Olímpico II,El Tribuno de Salta,87,73,İY 43-27
1361,2021-05-17,17:00,America,Estudiantes de Tucumán,63,62,İY 28-31
1362,2021-05-17,17:00,Central,Norte,83,93,İY 33-38
1363,2021-05-17,21:30,Union,Salta Basket,70,77,İY 35-31
1364,2021-05-17,22:30,Tiro Federal,Barrio Parque,73,78,İY 38-34
1365,2021-05-17,19:00,Tsmoki II,Borisfen,68,85,İY 34-35
1366,2021-05-17,16:00,Botafogo,Novo Basquete,76,80,İY 34-40
1367,2021-05-17,20:00,ABJ,BLU,58,85,İY 28-53
1368,2021-05-17,23:00,Londrina,Aerco Osasco,86,96,İY 41-45
1369,2021-05-17,19:00,Parnu,BC Kalev Cramo,70,96,İY 47-53
1370,2021-05-17,20:34,Jamtland,Södertalje,89,68,İY 46-34
1371,2021-05-17,18:00,Sibiu,Piteşti,83,91,İY 42-41
1372,2021-05-17,00:15,Broncos de Caracas,Indios de Caracas,78,71,İY 49-38
1373,2021-05-16,18:00,Gaziantep BB,Anadolu Efes Spor Kulübü,67,83,İY 23-38
1374,2021-05-16,20:15,Beşiktaş,TOFAŞ Spor Kulübü,82,79,İY 43-39
1375,2021-05-16,03:00,Milwaukee,Miami,122,108,İY 70-51
1376,2021-05-16,20:00,New York,Boston,96,92,İY 54-39
1377,2021-05-16,20:00,Toronto,Indiana,113,125,İY 55-68
1378,2021-05-16,20:00,Washington,Charlotte,115,110,İY 52-56
1379,2021-05-16,21:00,San Antonio,Phoenix,121,123,İY 61-52
1380,2021-05-16,22:30,Golden State,Memphis,113,101,İY 55-49
1381,2021-05-16,13:30,CD Saski Baskonia,Unicaja Baloncesto Málaga,70,79,İY 30-30
1382,2021-05-16,21:45,Trento,Olimpia Milano,65,74,İY 29-36
1383,2021-05-16,21:45,Dinamo Sassari,Venezia,75,60,İY 47-26
1384,2021-05-16,16:00,FC Bayern München,ALBA Berlin,85,79,İY 41-39
1385,2021-05-16,08:00,Melbourne,SE Melbourne,83,94,İY 43-43
1386,2021-05-16,10:00,Sydney Kings,Melbourne,,,
1387,2021-05-16,10:00,Sydney Kings,Adelaide 36ers,85,75,İY 37-42
1388,2021-05-16,17:00,AEK,PAOK,87,81,İY 49-29
1389,2021-05-16,21:00,Fever (K),LIberty (K),65,73,İY 35-41
1390,2021-05-16,19:30,KK Crvena Zvezda,KK Budućnost VOLI,82,78,İY 44-38
1391,2021-05-16,17:20,Neptunas,Lietkabelis,78,94,İY 46-45
1392,2021-05-16,13:30,CB Ourense,Real Canoe NC,88,74,İY 51-33
1393,2021-05-16,13:30,Caceres,Girona,73,61,İY 26-24
1394,2021-05-16,13:30,Melilla,Lleida,67,61,İY 30-35
1395,2021-05-16,13:30,Tizona,Myrtia,75,88,İY 32-46
1396,2021-05-16,13:30,Breogan,Almansa,85,81,İY 43-37
1397,2021-05-16,13:30,Leyma Coruna,Amics Castello,90,92,İY 38-34
1398,2021-05-16,13:30,Oviedo,CB Granada,78,83,İY 37-40
1399,2021-05-16,13:30,Valladolid,Bahia San Agustin,85,73,İY 38-33
1400,2021-05-16,13:30,Palencia,Fundacion,76,66,İY 39-35
1401,2021-05-16,19:30,Lions,Eagles,66,68,İY 35-30
1402,2021-05-16,18:00,Poitiers,Nancy Basket,68,103,İY 32-62
1403,2021-05-16,06:00,Auckland Huskies,S. Sharks,87,102,İY 41-50
1404,2021-05-16,08:00,Payroll,Nelson Giants,82,80,İY 47-30
1405,2021-05-16,08:00,Taranaki,O. Nuggets,91,62,İY 48-35
1406,2021-05-16,07:05,Ryukyu,Toyama Grouses,74,97,İY 40-42
1407,2021-05-16,09:05,Osaka Evessa,Brave Thunders,73,84,İY 44-38
1408,2021-05-16,09:05,Chiba Jets,SeaHorses,80,78,İY 46-33
1409,2021-05-16,00:00,São Paulo Futebol Clube,Minas,80,79,İY 38-42
1410,2021-05-16,12:00,Luxgen Dinos,Taiwan Beer,,,
1411,2021-05-16,19:20,Brno,CEZ Nymburk,73,114,İY 37-45
1412,2021-05-16,21:15,Kapfenberg,Swans Gmunden,83,90,İY 39-61
1413,2021-05-16,17:00,Patriots Basketball Club,Rivers Hoopers Basketball Club,83,60,İY 43-34
1414,2021-05-16,01:00,Ameghino,Independiente,95,87,İY 57-37
1415,2021-05-16,16:00,Leuven Bears,Spirou,90,83,İY 50-50
1416,2021-05-16,16:00,Oostende,Hubo Limburg,86,63,İY 42-28
1417,2021-05-16,16:00,Belfius Mons Hainaut,Okapi Aalstar,72,70,İY 36-26
1418,2021-05-16,16:00,Liege,Antwerp,74,89,İY 39-45
1419,2021-05-16,13:00,Grodno-93,Impuls,102,70,İY 44-38
1420,2021-05-16,02:00,ABJ,Vila Nova Basquete Clube,80,74,İY 36-38
1421,2021-05-16,12:30,C.B.Sant Antoni,Mollet,91,96,İY 47-49
1422,2021-05-16,12:30,Estudiantes II,Uros de Rivas,87,81,İY 45-33
1423,2021-05-16,16:34,Norrköping,Nassjö,84,71,İY 41-41
1424,2021-05-16,13:00,Piero Manetti,P. Trapani,85,59,İY 46-32
1425,2021-05-16,19:00,Pistoia,Mantova,86,78,İY 27-32
1426,2021-05-16,18:00,Forli,Torino,56,93,İY 29-49
1427,2021-05-16,19:00,Scafati,Udine,86,80,İY 44-48
1428,2021-05-16,21:45,Cuore Napoli,Derthona,78,73,İY 41-27
1429,2021-05-16,18:00,Bergamo,Stella Azzurra,93,87,İY 44-35
1430,2021-05-16,13:00,Leonis Roma,Verona,81,78,İY 39-38
1431,2021-05-16,19:00,Ferrara,Urania,92,77,İY 37-33
1432,2021-05-16,19:00,Chieti,Treviglio,55,83,İY 31-44
1433,2021-05-16,19:00,Venezia (K),F. Schio (K),72,58,İY 38-23
1434,2021-05-16,08:00,S. Broncos,Swoops,95,94,İY 47-40
1435,2021-05-16,18:30,Skopje,Rabotnicki,77,69,İY 37-28
1436,2021-05-16,18:00,KK Gornik,Energa Czarni,52,76,İY 27-47
1437,2021-05-16,13:30,Barreirense Dif Broker Basket II,Portimonense Basquetebol,50,64,İY 27-35
1438,2021-05-16,18:00,Moscavide,Basket Almada Clube,81,78,İY 37-34
1439,2021-05-16,17:00,Guiföes,CAB Madeira II,61,51,İY 29-32
1440,2021-05-16,20:00,Illiabum Clube,Sanjoanense,81,69,İY 45-33
1441,2021-05-16,16:30,CD Povoa (K),Esgueira (K),24,105,İY 17-57
1442,2021-05-16,17:30,Academico (K),Coimbröes (K),54,39,İY 25-21
1443,2021-05-16,18:00,CAD Coimbra(K),Maia BC,66,61,İY 39-32
1444,2021-05-16,17:00,Marítimo,Alges (K),78,56,İY 35-31
1445,2021-05-16,14:00,Zaporizhya,Ternopil,74,70,İY 47-36
1446,2021-05-16,16:00,Prometei,BK Khimik,91,79,İY 53-37
1447,2021-05-15,16:00,Türk Telekom Basketbol Kulübü,Pınar Karşıyaka Spor Kulübü,76,70,İY 42-36
1448,2021-05-15,18:15,Darüşşafaka Spor Kulübü,Fenerbahçe,79,98,İY 46-53
1449,2021-05-15,14:00,Antalya 07 (K),Yalova VIP Gençlik Spor Kulübü,89,78,İY 44-45
1450,2021-05-15,14:00,Emlak Konut(K),Edremit Belediyesi Gürespor Kulübü,64,63,İY 33-41
1451,2021-05-15,02:00,Washington,Cleveland,120,105,İY 58-56
1452,2021-05-15,03:00,Detroit,Denver,91,104,İY 53-57
1453,2021-05-15,03:00,Philadelphia,Orlando,122,97,İY 66-43
1454,2021-05-15,03:00,Oklahoma,Utah,93,109,İY 47-61
1455,2021-05-15,04:00,Dallas,Toronto,114,110,İY 66-52
1456,2021-05-15,04:00,Houston,LA Clippers,122,115,İY 73-69
1457,2021-05-15,04:00,Memphis,Sacramento,107,106,İY 53-57
1458,2021-05-15,04:30,Golden State,New Orleans,125,122,İY 75-57
1459,2021-05-15,20:00,Brooklyn,Chicago,105,91,İY 61-51
1460,2021-05-15,20:00,Indiana,LA Lakers,115,122,İY 56-64
1461,2021-05-15,20:00,New York,Charlotte,118,109,İY 63-54
1462,2021-05-15,21:00,Minnesota,Boston,108,124,İY 47-66
1463,2021-05-15,21:00,San Antonio,Phoenix,103,140,İY 47-68
1464,2021-05-15,19:00,UCAM Murcia,BC MoraBanc Andorra,76,79,İY 43-34
1465,2021-05-15,21:45,CB RETAbet Bilbao Berri Basket,Fuenlabrada,87,82,İY 44-42
1466,2021-05-15,15:00,Asvel,AS Monaco,92,68,İY 37-35
1467,2021-05-15,19:00,Le Mans,Dijon,80,86,İY 46-33
1468,2021-05-15,19:00,Nanterre,Gravelines,67,72,İY 32-39
1469,2021-05-15,20:00,Chalons-Reims,Chorale Roanne,83,81,İY 51-37
1470,2021-05-15,15:00,PBK CSKA Moskva,Nizhny,79,75,İY 43-41
1471,2021-05-15,17:00,Ratiopharm Ulm,FC Bayern München,102,104,İY 36-49
1472,2021-05-15,20:30,BG Göttingen,ALBA Berlin,96,112,İY 49-55
1473,2021-05-15,10:30,Bullets,Perth Wildcats,90,102,İY 44-45
1474,2021-05-15,13:00,I.Hawks,NZ Breakers,73,71,İY 42-35
1475,2021-05-15,02:00,LIberty (K),Fever (K),90,87,İY 47-47
1476,2021-05-15,02:30,Dream (K),Sun (K),67,78,İY 33-43
1477,2021-05-15,04:00,Lynx (K),Mercury (K),75,77,İY 24-33
1478,2021-05-15,05:30,Sparks (K),Wings (K),71,94,İY 41-44
1479,2021-05-15,20:00,Mystics (K),Sky (K),56,70,İY 30-46
1480,2021-05-15,22:00,Storm (K),Aces (K),97,83,İY 49-40
1481,2021-05-15,16:30,Pieno Pasvalys,BC Žalgiris Kaunas,81,100,İY 49-47
1482,2021-05-15,17:00,BC CBet Prienai,BC Juventus Utena,80,87,İY 43-43
1483,2021-05-15,10:30,Manawatu,O. Nuggets,85,92,İY 35-44
1484,2021-05-15,10:30,W. Saints,Nelson Giants,95,69,İY 39-39
1485,2021-05-15,07:05,Ryukyu,Toyama Grouses,92,75,İY 38-34
1486,2021-05-15,09:05,Osaka Evessa,Brave Thunders,75,95,İY 35-42
1487,2021-05-15,09:05,Chiba Jets,SeaHorses,105,76,İY 46-39
1488,2021-05-15,13:05,Tochigi Brex,Sun Rockers,111,74,İY 48-38
1489,2021-05-15,17:00,Quimsa,Almagro,77,82,İY 40-30
1490,2021-05-15,21:15,Paulistano,Flamengo,58,69,İY 30-34
1491,2021-05-15,12:00,Taiwan Beer,Luxgen Dinos,,,
1492,2021-05-15,00:00,Club Social y Deportivo Colón,BC SOMISA,75,70,İY 40-41
1493,2021-05-15,00:00,Union,Estudiantes de Tucumán,65,67,İY 30-37
1494,2021-05-15,01:00,Tiro Federal,Ameghino,80,79,İY 31-40
1495,2021-05-15,17:00,Riachuelo de La Rioja,America,71,93,İY 38-42
1496,2021-05-15,17:00,Norte,San Martin,96,100,İY 43-45
1497,2021-05-15,20:00,Barrio Parque,Central,114,61,İY 52-31
1498,2021-05-15,20:30,Estudiantes de Tucumán,Echagüe,63,64,İY 38-31
1499,2021-05-15,22:30,San Isidro,Tiro Federal,68,82,İY 39-36
1500,2021-05-15,19:30,Spars,Split,64,84,İY 35-39
1501,2021-05-15,16:00,Londrina,Joinville,83,79,İY 45-48
1502,2021-05-15,23:00,Botafogo,Associação Desportiva e Recreativa Maringá,71,63,İY 33-27
1503,2021-05-15,17:00,BC Kalev Cramo,Parnu,68,53,İY 44-21
1504,2021-05-15,11:00,CDB Huelva la Luz,Estudiantes II,66,90,İY 26-39
1505,2021-05-15,13:30,Cartagena,Club Bàsquet Joventut Llucmajor,71,65,İY 37-37
1506,2021-05-15,18:30,CB La Zubia,Uros de Rivas,54,72,İY 22-33
1507,2021-05-15,21:00,Valencia II,Tormes,91,89,İY 39-47
1508,2021-05-15,17:30,Baloncesto Montakit Fuenlabrada II,C.B.Sant Antoni,71,66,İY 40-42
1509,2021-05-15,20:00,Chantada,Mataro,68,67,İY 38-38
1510,2021-05-15,11:30,Alginet,Quintanar,64,61,İY 33-27
1511,2021-05-15,14:00,Mollet,Mondragon,76,72,İY 44-35
1512,2021-05-15,20:00,Conejero,Pozuelo,73,78,İY 31-33
1513,2021-05-15,18:30,Marbella,Prat,58,70,İY 35-37
1514,2021-05-15,18:04,Södertalje,Jamtland,86,83,İY 40-36
1515,2021-05-15,21:30,Castelnuovo(K),Alpo 99 (K),59,67,İY 29-33
1516,2021-05-15,11:00,Gunma,Otsuka Alphas,94,90,İY 43-47
1517,2021-05-15,08:00,S. Broncos,Swoops,99,91,İY 42-49
1518,2021-05-15,18:00,Akademija FMP,Skopje,72,92,İY 29-39
1519,2021-05-15,20:30,Rabotnicki,Kavadarci,85,79,İY 44-47
1520,2021-05-15,19:45,Braga,CAB Madeira II,72,57,İY 48-31
1521,2021-05-15,18:00,Ovarense Basquetebol B,GRIB Escondnovoengenho,80,55,İY 39-28
1522,2021-05-15,20:00,Illiabum Clube B,Olivais Futebol Clube,56,62,İY 28-27
1523,2021-05-15,18:00,Clube União Sportiva,AngraBasket,54,70,İY 31-41
1524,2021-05-15,18:00,Marítimo,SIMECQ (K),56,68,İY 22-33
1525,2021-05-15,14:00,Formosa Dreamers,Fubon Braves,90,115,İY 38-60
1526,2021-05-15,17:00,BK Dnipro,BK Budivelnyk,80,84,İY 45-36
1527,2021-05-15,18:30,Stary Lutsk,Odessa,65,82,İY 29-37
1528,2021-05-15,17:00,F. Verias,Eleftheroupoli,77,92,İY 46-39
1529,2021-05-14,18:00,Anadolu Efes Spor Kulübü,Gaziantep BB,96,73,İY 45-30
1530,2021-05-14,20:15,TOFAŞ Spor Kulübü,Beşiktaş,90,92,İY 51-48
1531,2021-05-14,02:00,Charlotte,LA Clippers,90,113,İY 47-44
1532,2021-05-14,02:00,Indiana,Milwaukee,133,142,İY 66-69
1533,2021-05-14,02:30,New York,San Antonio,102,98,İY 46-43
1534,2021-05-14,02:30,Atlanta,Orlando,116,93,İY 61-41
1535,2021-05-14,02:30,Miami,Philadelphia,106,94,İY 60-41
1536,2021-05-14,03:00,Chicago,Toronto,114,102,İY 66-47
1537,2021-05-14,03:00,Minnesota,Denver,103,114,İY 52-63
1538,2021-05-14,03:00,Memphis,Sacramento,116,110,İY 59-60
1539,2021-05-14,05:00,Phoenix,Portland,118,117,İY 52-53
1540,2021-05-14,19:00,Venezia,Dinamo Sassari,83,78,İY 37-47
1541,2021-05-14,20:00,Olimpia Milano,Trento,93,79,İY 49-35
1542,2021-05-14,21:45,Enel Brindisi,Trieste,86,54,İY 40-25
1543,2021-05-14,21:45,Virtus Bologna,Uni Treviso,88,83,İY 41-33
1544,2021-05-14,21:00,Bourg Basket,Boulazac,92,86,İY 34-44
1545,2021-05-14,21:00,Zielona Gora,BC UNICS Kazan,79,90,İY 37-39
1546,2021-05-14,12:30,SE Melbourne,Cairns Taipans,106,77,İY 57-45
1547,2021-05-14,17:00,Ionikos,Panathinaikos BC Superfoods,61,90,İY 30-48
1548,2021-05-14,20:00,Peristeri,Promitheas,79,90,İY 47-47
1549,2021-05-14,20:00,Blois 41,Gries,81,91,İY 40-51
1550,2021-05-14,20:00,Nancy Basket,Denain Voltair,75,74,İY 30-43
1551,2021-05-14,20:00,Hermine,Evreux,81,84,İY 42-42
1552,2021-05-14,20:00,Fos Provence,Lille BC,69,77,İY 38-36
1553,2021-05-14,20:00,Vichy Clermont,Quimper,88,74,İY 44-35
1554,2021-05-14,20:00,Saint Quentin,Poitiers,110,81,İY 58-43
1555,2021-05-14,21:00,Antibes,Saint Chamond,88,79,İY 45-47
1556,2021-05-14,21:00,Aix Maurienne,S'weyersheim,77,83,İY 45-39
1557,2021-05-14,10:30,Canterbury Rams,Auckland Huskies,88,78,İY 36-40
1558,2021-05-14,10:30,Franklin Bulls,S. Sharks,82,73,İY 43-43
1559,2021-05-14,13:05,Tochigi Brex,Sun Rockers,92,84,İY 43-31
