,date,start_time,team1,team2,team1_score,team2_score,first_half_score
1179,2021-01-22,04:30,N. Colorado,W. Eagles,78,76,İY 47-38
1180,2021-01-22,04:30,Governors,Eagles,72,69,İY 38-33
1181,2021-01-22,04:30,Racers,Gamecocks,82,85,İY 36-38
1182,2021-01-22,05:00,Sun Devils,Arizona,82,84,İY 30-35
1183,2021-01-22,05:00,Golden Bears,Bruins,57,61,İY 36-32
1184,2021-01-22,05:00,Iowa Hawkeyes,I. Hoosiers,69,81,İY 37-31
1185,2021-01-22,05:00,Cougars,Pilots,95,67,İY 37-31
1186,2021-01-22,05:00,Weber State,Thunderbirds,91,67,İY 47-27
1187,2021-01-22,05:00,Tigers,Cougars,65,67,İY 27-25
1188,2021-01-22,05:00,Waves,Pacific Tigers,85,68,İY 44-20
1189,2021-01-22,06:00,Broncos,Dons,50,73,İY 21-23
1190,2021-01-22,06:00,Cougars,Utes,56,71,İY 26-43
1191,2021-01-22,06:05,Portland State,Idaho State,57,64,İY 25-30
1192,2021-01-22,07:00,Aggies,Rams,76,84,İY 35-37
1193,2021-01-22,20:00,IUPUI,Raiders,65,95,İY 28-46
1194,2021-01-22,18:00,Nazilli,Kastamonu Basketbol Spor Kulübü,56,83,İY 36-48
1195,2021-01-22,03:00,Primorska,Igokea,0,20,
1196,2021-01-22,19:35,Spojnia,Polski Torun,86,79,İY 47-32
1197,2021-01-22,21:30,Trefl Sopot,KS ROSA Radom,80,70,İY 38-32
1198,2021-01-22,21:00,Sharks,Raiders,63,69,İY 28-37
1199,2021-01-22,21:00,Nancy Basket,Gries,82,73,İY 45-38
1200,2021-01-22,07:30,GS Tigers,SJ Whale,107,92,İY 50-35
1201,2021-01-22,14:35,JS Dragons,GZ Long-Lions,94,119,İY 43-59
1202,2021-01-22,15:00,Fujian Xunxing,Tongxi King,90,104,İY 43-45
1203,2021-01-22,01:00,Quimsa,Comunicaciones,89,81,İY 43-36
1204,2021-01-22,03:30,Atenas,Corrientes,81,72,İY 35-23
1205,2021-01-22,19:45,Pardubice,Opava,76,73,İY 39-38
1206,2021-01-22,15:00,Skopje,Sloboda Uzice,70,81,İY 37-37
1207,2021-01-22,19:00,Zlatibor,Studenski C,74,88,İY 32-38
1208,2021-01-22,23:00,Mladost,Spars,92,77,İY 48-35
1209,2021-01-22,22:30,Oostende,Antwerp,64,55,İY 37-35
1210,2021-01-22,22:30,Leuven Bears,Spirou,84,73,İY 38-35
1211,2021-01-22,13:00,Goyang Orions,Dongu Promy,90,92,İY 42-43
1212,2021-01-22,20:04,Lulea,Boras,100,93,İY 56-45
1213,2021-01-22,21:04,Södertalje,Köping Stars,96,80,İY 44-34
1214,2021-01-22,21:04,Nassjö,Norrköping,71,67,İY 35-38
1215,2021-01-22,23:15,Njardvik,Keflavik,77,90,İY 41-53
1216,2021-01-22,11:30,Tokyo,Veltex Shizuoka,72,79,İY 35-41
1217,2021-01-22,20:00,Sporting Clube de Portugal,CAB Madeira,104,69,İY 50-37
1218,2021-01-22,16:00,Samara (K),Rostov Don (K),65,67,İY 37-35
1219,2021-01-22,18:00,Kazanochka (K),Shakhty (K),60,52,İY 30-19
1220,2021-01-22,18:00,Energiya (K),Petersburg (K),59,66,İY 31-38
1221,2021-01-22,19:30,UMB (K),Spisska (K),79,64,İY 36-40
1222,2021-01-22,20:00,Piestanske (K),Ruzomberok (K),70,55,İY 47-23
1223,2021-01-22,19:00,Zaporizhya,BK Budivelnyk,96,78,İY 48-38
1224,2021-01-21,20:00,BK Zenit Saint Petersburg,Anadolu Efes Spor Kulübü,85,78,İY 53-31
1225,2021-01-21,22:00,Panathinaikos BC Superfoods,BC Khimki,94,78,İY 46-33
1226,2021-01-21,22:05,M. Tel Aviv,Real Madrid,86,84,İY 45-46
1227,2021-01-21,22:45,Olimpia Milano,FC Bayern München,75,51,İY 42-20
1228,2021-01-21,22:45,Asvel,Valencia,90,77,İY 40-34
1229,2021-01-21,03:00,Cleveland,Brooklyn,147,135,İY 51-49
1230,2021-01-21,03:00,Indiana,Dallas,112,124,İY 63-65
1231,2021-01-21,03:00,Philadelphia,Boston,117,109,İY 58-61
1232,2021-01-21,03:30,Atlanta,Detroit,123,115,İY 45-52
1233,2021-01-21,03:30,Toronto,Miami,102,111,İY 58-56
1234,2021-01-21,04:00,Minnesota,Orlando,96,97,İY 51-35
1235,2021-01-21,05:30,Houston,Phoenix,103,109,İY 51-63
1236,2021-01-21,06:00,Golden State,San Antonio,121,99,İY 64-45
1237,2021-01-21,06:00,LA Clippers,Sacramento,115,96,İY 61-56
1238,2021-01-21,18:30,İzmit Belediye spor Kulübü,Dynm Kursk (K),61,65,İY 41-30
1239,2021-01-21,21:30,P. Avenida (K),Nadezhda (K),93,38,İY 54-19
1240,2021-01-21,18:00,Fenerbahçe Spor Kulübü,Gdynia (K),88,57,İY 44-33
1241,2021-01-21,21:00,ASVEL Lyon (K),USK Praha (K),85,74,İY 43-37
1242,2021-01-21,19:00,UMMC (K),UNI Girona (K),90,83,İY 44-41
1243,2021-01-21,22:00,TTT Rīga,F. Schio (K),68,78,İY 31-43
1244,2021-01-21,22:00,Bourges (K),Galatasaray Spor Kulübü,87,80,İY 43-40
1245,2021-01-21,19:00,SK Prometey,UNI Györ (K),56,83,İY 35-49
1246,2021-01-21,22:30,Kayseri BB (K),Atomeromu (K),71,88,İY 37-39
1247,2021-01-21,14:00,Umea (K),DVTK (K),,,
1248,2021-01-21,17:00,E. Ramla (K),Orman G. (K),97,63,İY 53-28
1249,2021-01-21,17:00,Elazığ İl Özel İdare Basketbol,Gorzow (K),88,76,İY 43-45
1250,2021-01-21,20:00,Brno (K),MBA Moskva (K),72,78,İY 39-45
1251,2021-01-21,17:00,R. Vendee (K),Clarinos (K),66,81,İY 33-39
1252,2021-01-21,20:00,Carolo (K),Gernika (K),50,57,İY 35-31
1253,2021-01-21,11:30,Bullets,I.Hawks,82,90,İY 38-38
1254,2021-01-21,00:00,Catamounts,Buccaneers,48,59,İY 28-27
1255,2021-01-21,01:00,Virginia Tech,Boston College,,,
1256,2021-01-21,01:00,Presbyterian,Winthrop,66,78,İY 28-37
1257,2021-01-21,01:00,Bulldogs,Mercer Bears,63,83,İY 38-52
1258,2021-01-21,02:00,Massachusetts,Saint Louis,,,
1259,2021-01-21,02:00,Bonaventure,VCU Rams,70,54,İY 25-40
1260,2021-01-21,02:00,Duquesne Dukes,Rhode Island,71,69,İY 31-44
1261,2021-01-21,02:00,Lancers,High Point,67,54,İY 33-32
1262,2021-01-21,03:00,Georgia Tech,Clemson,83,65,İY 44-35
1263,2021-01-21,03:00,Valparaiso,Ramblers,39,75,İY 16-37
1264,2021-01-21,03:00,Bluejays,Providence,70,74,İY 34-39
1265,2021-01-21,03:00,George Mason,Saint Joseph's,87,85,İY 30-34
1266,2021-01-21,03:00,North Carolina,Wake Forest,80,73,İY 31-33
1267,2021-01-21,03:00,Dayton Flyers,Colonials,,,
1268,2021-01-21,03:00,Campbell,Radford,61,67,İY 32-35
1269,2021-01-21,03:00,South Florida,East Carolina,,,
1270,2021-01-21,03:00,Gardner-Webb,UNC Asheville,84,57,İY 47-28
1271,2021-01-21,03:00,Bulldogs,Wildcats,63,62,İY 30-27
1272,2021-01-21,03:00,V. Keydets,Paladins,74,73,İY 34-40
1273,2021-01-21,03:30,Lumberjacks,Demons,86,74,İY 39-30
1274,2021-01-21,03:30,Cowboys,Lions,88,92,İY 41-48
1275,2021-01-21,04:00,H. Cougars,Gold Hurricane,86,59,İY 45-19
1276,2021-01-21,04:00,Privateers,Islanders,87,68,İY 48-31
1277,2021-01-21,04:00,Wisconsin,Northwestern,68,52,İY 41-34
1278,2021-01-21,04:00,Huskies,Colonels,83,92,İY 38-45
1279,2021-01-21,04:00,Bulldogs,Mocs,64,70,İY 22-25
1280,2021-01-21,04:00,Tulane,Mustangs,,,
1281,2021-01-21,04:30,Connecticut,Musketeers,,,
1282,2021-01-21,05:00,Huskies,Buffaloes,84,80,İY 36-40
1283,2021-01-21,05:00,Lancers,Hawks,89,37,İY 47-20
1284,2021-01-21,05:00,Redbirds,Braves,71,56,İY 30-31
1285,2021-01-21,05:00,Temple Owls,Cincinnati,,,
1286,2021-01-21,05:00,Broncos,Bulldogs,73,51,İY 28-30
1287,2021-01-21,05:00,Razorbacks,Tigers,75,73,İY 31-43
1288,2021-01-21,05:30,Bearkats,Wildcats,64,57,İY 39-28
1289,2021-01-21,22:00,Bulls,Eagles,92,77,İY 37-27
1290,2021-01-21,23:00,Lobos,Spartans,67,51,İY 31-21
1291,2021-01-21,21:00,Cedevita,KK Budućnost VOLI,95,84,İY 42-36
1292,2021-01-21,07:00,BF Dragons,Tianjin,122,82,İY 53-33
1293,2021-01-21,07:30,ZJ Gold Bulls,LF Leopards,107,117,İY 59-53
1294,2021-01-21,14:35,Jilin Tigers,Zhejiang Lions,105,104,İY 58-52
1295,2021-01-21,15:00,Shanxi Dragons,QD Eagles,94,103,İY 46-53
1296,2021-01-21,01:00,Almagro,Bahia,119,67,İY 62-34
1297,2021-01-21,01:00,Esgrima,Obras,82,88,İY 49-45
1298,2021-01-21,03:30,Platense,Hispano,77,69,İY 51-34
1299,2021-01-21,03:30,Arjantin,Boca Juniors,65,72,İY 29-44
1300,2021-01-21,20:00,Puntamika,Cibona,68,89,İY 46-41
1301,2021-01-21,17:30,Minskaja (K),T-Minsk (K),74,78,İY 30-47
1302,2021-01-21,13:00,Seoul Thunders,Jeonju KCC,70,74,İY 30-35
1303,2021-01-21,13:00,KB Stars (K),W. Hansae (K),76,79,İY 39-33
1304,2021-01-21,21:15,İR,Thor Akureyri,105,90,İY 51-48
1305,2021-01-21,23:15,Tindastoll,Valur,71,77,İY 33-38
1306,2021-01-21,20:30,Z. Kaunas II,BC Sūduva,67,81,İY 31-45
1307,2021-01-21,21:45,Biofarm Basket Poznań,AZS Basket Nysa,72,85,İY 38-43
1308,2021-01-21,00:00,Maia,CAB Madeira,69,81,İY 38-43
1309,2021-01-21,17:00,CSM VKSC,ACS Targu Jiu,69,62,İY 39-29
1310,2021-01-21,14:00,Sparta&K II(K),Neftyanik (K),63,96,İY 31-52
1311,2021-01-21,17:00,Kursk II (K),UMMC Yeka. (K),80,66,İY 31-34
1312,2021-01-21,19:00,Maribor (K),Grosuplje (K),59,57,İY 37-24
1313,2021-01-21,19:00,BK Khimik,Dynamo Odessa,85,75,İY 40-43
1314,2021-01-20,16:00,Selçuklu Bld,Bornova Belediye Spor Kulübü,71,46,İY 30-23
1315,2021-01-20,14:00,Antalya 07 (K),Çeşme Basketbol,89,72,İY 44-42
1316,2021-01-20,14:00,Yalova VIP Gençlik Spor Kulübü,Edremit Belediyesi Gürespor Kulübü,53,59,İY 33-29
1317,2021-01-20,16:00,Ceyhan Bld.(K),Sakarya Y. (K),,,
1318,2021-01-20,17:00,İstanbul Üniversitesi Basketbol Kulübü,Düzce Belediye Gençlik ve Spor Kulübü,59,63,İY 38-29
1319,2021-01-20,18:00,Bursa Büyükşehir Belediyesi Spor Kulübü,Botaş G. (K),65,52,İY 33-21
1320,2021-01-20,20:00,Bakken Bears,Tenerife,96,78,İY 42-34
1321,2021-01-20,20:00,Galatasaray,Dinamo Sassari,81,92,İY 32-46
1322,2021-01-20,20:30,Cholet Basket,Hapoel Holon,71,89,İY 33-41
1323,2021-01-20,20:30,BC Tsmoki-Minsk,AEK,90,95,İY 33-40
1324,2021-01-20,05:00,Denver,Oklahoma,119,101,İY 65-52
1325,2021-01-20,05:00,Utah,New Orleans,118,102,İY 55-49
1326,2021-01-20,22:45,Club Joventut de Badalona,Nanterre,95,90,İY 47-47
1327,2021-01-20,22:00,Trento,L. Kuban,96,84,İY 61-39
1328,2021-01-20,20:45,Bourg Basket,Virtus Bologna,87,99,İY 44-47
1329,2021-01-20,19:00,BC UNICS Kazan,CB Herbalife Gran Canaria Claret,73,62,İY 33-30
1330,2021-01-20,21:00,KK Mornar,BC MoraBanc Andorra,71,74,İY 37-34
1331,2021-01-20,16:00,Cegledi (K),Hatay Büyükşehir Belediye Spor Kulübü,85,66,İY 43-38
1332,2021-01-20,19:00,Adana BK,ZHBK Sparta(K),47,70,İY 23-28
1333,2021-01-20,19:00,Venezia (K),Fribourg (K),116,63,İY 53-22
1334,2021-01-20,22:30,Landerneau (K),Phantoms (K),94,44,İY 56-22
1335,2021-01-20,17:00,AE Sedis (K),Namur (K),51,45,İY 20-24
1336,2021-01-20,20:00,Sepsi (K),ESB de Villeneuve d'Ascq Lille Métropole,70,73,İY 36-34
1337,2021-01-20,18:00,Katelijne (K),St Amand (K),63,76,İY 37-35
1338,2021-01-20,21:00,C. Braine (K),Valencia (K),47,78,İY 21-35
1339,2021-01-20,21:00,ALBA Berlin,Braunschweig,,,İY 46-36
1340,2021-01-20,11:30,Adelaide 36ers,SE Melbourne,83,89,İY 43-47
1341,2021-01-20,01:00,Ducks,Bruins,,,
1342,2021-01-20,01:00,Flashes,Bulls,84,81,İY 47-26
1343,2021-01-20,02:00,Lancers,High Point,75,54,İY 44-21
1344,2021-01-20,02:30,Ohio State,Purdue,65,67,İY 37-31
1345,2021-01-20,02:30,Sooners,Kansas State,76,50,İY 32-24
1346,2021-01-20,03:00,Blue Demons,Bulldogs,53,67,İY 17-35
1347,2021-01-20,03:00,Beavers,Trojans,58,56,İY 31-23
1348,2021-01-20,03:00,Campbell,Radford,91,97,İY 36-25
1349,2021-01-20,03:00,Syracuse,Hurricanes,83,57,İY 36-22
1350,2021-01-20,03:00,Rockets,Chippewas,89,72,İY 42-33
1351,2021-01-20,03:00,NIU,Bobcats,,,
1352,2021-01-20,03:00,Gators,Volunteers,75,49,İY 38-27
1353,2021-01-20,03:00,M. Wolverines,Maryland,87,63,İY 42-25
1354,2021-01-20,03:00,Missouri,Gamecocks,81,70,İY 45-34
1355,2021-01-20,03:00,Redhawks,Cardinals,81,71,İY 35-36
1356,2021-01-20,03:00,Eagles,Broncos,,,
1357,2021-01-20,03:00,Falcons,Zips,57,69,İY 21-28
1358,2021-01-20,03:00,Presbyterian,Winthrop,58,72,İY 28-35
1359,2021-01-20,03:00,Gardner-Webb,UNC Asheville,75,79,İY 36-38
1360,2021-01-20,03:00,Tigers,Redhawks,59,63,İY 30-35
1361,2021-01-20,04:30,Illinois,Penn State,79,65,İY 42-28
1362,2021-01-20,05:00,Aggies,Rams,83,64,İY 44-29
1363,2021-01-20,05:00,Pittsburgh,Duke Blue,79,73,İY 43-34
1364,2021-01-20,05:00,Lions,Toreros,72,69,İY 33-36
1365,2021-01-20,05:00,Villanova,Seton Hall,76,74,İY 38-35
1366,2021-01-20,05:00,Tigers,Crimson Tide,75,105,İY 32-60
1367,2021-01-20,05:00,Mississippi,Rebels,46,64,İY 21-29
1368,2021-01-20,21:00,Wildcats,Fordham Rams,60,44,İY 38-29
1369,2021-01-20,16:00,Kadıköy İstanbul Spor Kulübü,Beylikdüzü,,,İY 34-39
1370,2021-01-20,18:00,Kymis Lavrio,Promitheas,75,72,İY 38-41
1371,2021-01-20,19:00,Igokea,Krka,77,64,İY 34-47
1372,2021-01-20,20:00,Zielona Gora,Astoria,104,76,İY 46-37
1373,2021-01-20,19:15,Lietkabelis,BC Nevėžis Kėdainiai,98,69,İY 50-31
1374,2021-01-20,19:30,BC CBet Prienai,BC Juventus Utena,91,105,İY 49-59
1375,2021-01-20,19:50,Vilnius Rytas,Neptunas,95,83,İY 42-40
1376,2021-01-20,20:45,Girona,Lleida,86,70,İY 41-31
1377,2021-01-20,22:30,Raiders,Phoenix,82,76,İY 39-30
1378,2021-01-20,14:35,JS Dragons,SD Tigers,73,111,İY 43-53
1379,2021-01-20,15:00,SH Sharks,Tongxi King,108,106,İY 47-50
1380,2021-01-20,01:00,Ferro,Esgrima,76,74,İY 39-35
1381,2021-01-20,01:00,Penarol,Boca Juniors,74,80,İY 36-36
1382,2021-01-20,03:30,Almagro,Arjantin,115,84,İY 46-44
1383,2021-01-20,03:30,Platense,Bahia,88,71,İY 43-34
1384,2021-01-20,22:30,Ferro,Penarol,90,98,İY 33-38
1385,2021-01-20,17:00,Hermes,Osijek,81,75,İY 37-28
1386,2021-01-20,20:00,Skrljevo,Zadar,72,76,İY 31-38
1387,2021-01-20,18:30,KKK Radnicki,Tamis,81,88,İY 31-33
1388,2021-01-20,20:00,Vrsac,Dunav,95,90,İY 41-48
1389,2021-01-20,21:00,Sloga,Kolubara LA,96,95,İY 48-47
1390,2021-01-20,20:00,Primorska,KK Rogaska,0,20,
1391,2021-01-20,20:00,L. Trutnov (K),Ostrava (K),57,77,İY 26-41
1392,2021-01-20,13:00,Seoul Knights,Dongu Promy,57,63,İY 21-26
1393,2021-01-20,20:00,Stella Azzurra,Cuore Napoli,74,94,İY 39-49
1394,2021-01-20,22:00,Pallacanestro Femminile Firenze,Spezzina (K),51,64,İY 24-28
1395,2021-01-20,20:00,KK TFT,Pelister,97,82,İY 46-47
1396,2021-01-20,21:00,Rycerze Rydzyna,BC Swiss Krono Żary,100,82,İY 43-42
1397,2021-01-20,20:00,BC Decka Pelplin,Lowicz,87,95,İY 45-54
1398,2021-01-20,20:00,BC Dziki Warszawa,Znicz Pruszkow,72,78,İY 39-44
1399,2021-01-20,20:00,S. Wroclaw (K),L.Sosnowiec(K),84,88,İY 47-45
1400,2021-01-20,20:00,Inter,Handlova,82,73,İY 42-37
1401,2021-01-20,20:00,Lucenec,Iskra Svit,88,81,İY 40-40
1402,2021-01-19,17:00,Anadolu Efes Spor Kulübü,FruttiEx Bursa,91,58,İY 40-26
1403,2021-01-19,22:45,Asvel,Olympiacos BC,93,101,İY 37-44
1404,2021-01-19,14:00,Bodrum Karya Spor Kulübü,Fenerbahçe Gelişim Koleji Spor Kulübü,86,82,İY 37-36
1405,2021-01-19,14:00,Mersin Üniversitesi Basketbol Kulübü,Emlak Konut(K),67,75,İY 45-48
1406,2021-01-19,18:00,Urla Belediyesi Gençlik Spor Kulübü,Karşıyaka (K),52,64,İY 19-36
1407,2021-01-19,20:30,CEZ Nymburk,TOFAŞ Spor Kulübü,97,103,İY 57-52
1408,2021-01-19,20:30,K. Strovolou,Dijon,44,79,İY 29-43
1409,2021-01-19,19:00,Nizhny,Szombathely,73,68,İY 38-29
1410,2021-01-19,22:00,Zaragoza,Start Lublin,94,82,İY 49-43
1411,2021-01-19,01:00,Memphis,Phoenix,108,104,İY 52-48
1412,2021-01-19,03:30,Brooklyn,Milwaukee,125,123,İY 57-56
1413,2021-01-19,03:30,Toronto,Dallas,116,93,İY 47-47
1414,2021-01-19,04:00,Miami,Detroit,113,107,İY 55-61
1415,2021-01-19,04:00,Chicago,Houston,125,120,İY 64-52
1416,2021-01-19,06:00,LA Lakers,Golden State,113,115,İY 64-48
1417,2021-01-19,20:30,AS Monaco,Unicaja Baloncesto Málaga,90,71,İY 31-39
1418,2021-01-19,22:45,Levallois,Partizan,79,62,İY 38-30
1419,2021-01-19,22:30,Cedevita,KK Budućnost VOLI,74,71,İY 33-34
1420,2021-01-19,18:30,Nadezhda (K),Dynm Kursk (K),62,86,İY 32-33
1421,2021-01-19,21:45,İzmit Belediye spor Kulübü,P. Avenida (K),80,101,İY 46-38
1422,2021-01-19,18:00,Gdynia (K),ASVEL Lyon (K),76,79,İY 42-46
1423,2021-01-19,21:00,USK Praha (K),Fenerbahçe Spor Kulübü,70,99,İY 27-59
1424,2021-01-19,19:00,UNI Girona (K),TTT Rīga,82,52,İY 35-28
1425,2021-01-19,22:00,F. Schio (K),UMMC (K),58,74,İY 23-38
1426,2021-01-19,22:00,Landes (K),Galatasaray Spor Kulübü,59,78,İY 27-34
1427,2021-01-19,19:00,UNI Györ (K),Kayseri BB (K),72,86,İY 40-38
1428,2021-01-19,22:30,Atomeromu (K),SK Prometey,106,80,İY 60-49
1429,2021-01-19,17:00,Orman G. (K),Umea (K),,,
1430,2021-01-19,17:00,DVTK (K),E. Ramla (K),61,80,İY 34-37
1431,2021-01-19,16:00,Hatay Büyükşehir Belediye Spor Kulübü,Adana BK,79,53,İY 38-25
1432,2021-01-19,19:00,ZHBK Sparta(K),Cegledi (K),78,61,İY 44-30
1433,2021-01-19,17:00,MBA Moskva (K),Elazığ İl Özel İdare Basketbol,74,85,İY 38-45
1434,2021-01-19,20:00,Gorzow (K),Brno (K),70,72,İY 34-36
1435,2021-01-19,19:00,Phantoms (K),Venezia (K),53,118,İY 26-58
1436,2021-01-19,22:30,Fribourg (K),Landerneau (K),69,68,İY 37-35
1437,2021-01-19,14:00,Clarinos (K),Carolo (K),59,77,İY 28-40
1438,2021-01-19,17:00,Gernika (K),R. Vendee (K),82,67,İY 47-38
1439,2021-01-19,17:00,ESB de Villeneuve d'Ascq Lille Métropole,AE Sedis (K),69,71,İY 35-34
1440,2021-01-19,20:00,Namur (K),Sepsi (K),48,85,İY 26-47
1441,2021-01-19,20:00,Valencia (K),Katelijne (K),82,42,İY 45-22
1442,2021-01-19,23:00,St Amand (K),C. Braine (K),82,64,İY 45-34
1443,2021-01-19,19:00,Vanoli,Olimpia Milano,81,83,İY 35-44
1444,2021-01-19,00:00,Gaels,Peacocks,,,
1445,2021-01-19,00:00,La Salle,Saint Joseph's,90,83,İY 48-42
1446,2021-01-19,00:30,Braves,Golden Lions,82,48,İY 34-25
1447,2021-01-19,01:30,Jaguars,Delta Devils,102,61,İY 51-38
1448,2021-01-19,03:00,Spartans,Bulldogs,87,73,İY 43-40
1449,2021-01-19,03:00,Louisville,Florida State,65,78,İY 28-42
1450,2021-01-19,03:00,Cougars,Gamecocks,,,
1451,2021-01-19,03:00,Buccaneers,V. Keydets,92,81,İY 39-36
1452,2021-01-19,04:30,Panthers,Tigers,59,50,İY 29-22
1453,2021-01-19,04:30,Tigers,Tigers,,,
1454,2021-01-19,05:00,Falcons,Cowboys,58,77,İY 23-38
1455,2021-01-19,05:00,Baylor Bears,Kansas,77,69,İY 41-28
1456,2021-01-19,05:30,Rebels,Lobos,53,46,İY 27-28
1457,2021-01-19,21:00,Towson,Seahawks,78,74,İY 32-36
1458,2021-01-19,19:35,Slask Wroclaw,KK Anwil,107,77,İY 52-37
1459,2021-01-19,06:00,Jilin Tigers,GS Tigers,106,111,İY 60-51
1460,2021-01-19,10:00,QD Eagles,SH Leopards,139,133,İY 50-53
1461,2021-01-19,10:30,Tianjin,Fujian Xunxing,117,113,İY 43-58
1462,2021-01-19,14:35,Zhejiang Lions,Xinjiang Tiger,87,65,İY 42-32
1463,2021-01-19,15:00,SJ Whale,BF Dragons,97,93,İY 46-42
1464,2021-01-19,01:00,I. Atletico Central Cordoba,La Union,98,73,İY 44-38
1465,2021-01-19,17:00,Obras,Hispano,82,84,İY 33-51
1466,2021-01-19,21:00,Split,GKK Sibenik,108,77,İY 48-35
1467,2021-01-19,16:00,Temp,Burevestnik,114,44,İY 58-19
1468,2021-01-19,17:00,Uralmash,Runa,76,89,İY 47-40
1469,2021-01-19,17:00,Univ Yugra,Novosibirsk,81,86,İY 36-45
1470,2021-01-19,18:00,Kupol Rodniki,Khimki Pod,87,67,İY 47-28
1471,2021-01-19,19:00,MBA Moskva,CSKA Moskva II,81,84,İY 41-37
1472,2021-01-19,22:30,Belfius Mons Hainaut,Okapi Aalstar,79,80,İY 41-25
1473,2021-01-19,17:30,Prinemanie,Rubon,61,72,İY 21-35
1474,2021-01-19,13:00,Jeonju KCC,LG Sakers,92,54,İY 46-25
1475,2021-01-19,15:00,Altay,Neftekhimik,81,67,İY 46-29
1476,2021-01-19,19:00,BC Bars RSUE,Cheboksary,73,79,İY 29-33
1477,2021-01-19,16:00,Samara (K),Shakhty (K),73,67,İY 41-36
1478,2021-01-18,21:00,Real Madrid,KK Crvena Zvezda,77,79,İY 40-45
1479,2021-01-18,04:00,Denver,Utah,105,109,İY 58-53
1480,2021-01-18,05:00,Sacramento,New Orleans,123,128,İY 58-67
1481,2021-01-18,06:00,LA Clippers,Indiana,129,96,İY 61-55
1482,2021-01-18,20:00,New York,Orlando,91,84,İY 47-38
1483,2021-01-18,22:30,Atlanta,Minnesota,108,97,İY 58-51
1484,2021-01-18,23:00,Portland,San Antonio,104,125,İY 54-59
1485,2021-01-18,19:00,Galatasaray Spor Kulübü,Landes (K),89,63,İY 50-33
1486,2021-01-18,22:00,Sopron (K),Bourges (K),74,67,İY 41-35
1487,2021-01-18,18:00,BC Avtodor Saratov,PBK CSKA Moskva,82,98,İY 37-59
1488,2021-01-18,20:00,BC Kalev Cramo,BK Zenit Saint Petersburg,51,87,İY 23-40
1489,2021-01-18,11:30,Cairns Taipans,I.Hawks,76,92,İY 41-50
1490,2021-01-18,00:00,Wolf Pack,Bulldogs,79,65,İY 33-26
1491,2021-01-18,00:00,Gaels,Peacocks,,,
1492,2021-01-18,00:00,Redbirds,Sycamores,68,74,İY 34-38
1493,2021-01-18,00:00,Idaho State,S. Hornets,57,56,İY 30-23
1494,2021-01-18,00:00,Braves,Aces,86,55,İY 49-21
1495,2021-01-18,00:00,Mountain Hawks,Bison,61,77,İY 37-36
1496,2021-01-18,00:30,Colonials,Dayton Flyers,54,67,İY 22-35
1497,2021-01-18,01:00,Ramblers,Panthers,88,46,İY 39-24
1498,2021-01-18,01:00,Hornets,Spartans,79,83,İY 29-37
1499,2021-01-18,01:00,Toreros,Broncos,63,69,İY 31-38
1500,2021-01-18,01:00,Great Danes,Highlanders,83,71,İY 36-27
1501,2021-01-18,02:00,Bears,Missouri S&T,94,49,İY 39-25
1502,2021-01-18,02:00,Wake Forest,Virginia Tech,60,64,İY 23-29
1503,2021-01-18,02:00,Greyhounds,Leopards,70,72,İY 30-35
1504,2021-01-18,03:00,Hornets,Hawks,,,
1505,2021-01-18,05:00,Weber State,Tarleton State Texans,94,79,İY 35-44
1506,2021-01-18,06:00,CSU Fullerton,CSU Northridge,85,77,İY 40-41
1507,2021-01-18,22:00,Towson,Seahawks,72,69,İY 35-32
1508,2021-01-18,22:30,Connecticut,SJ Red Storm,70,74,İY 35-32
1509,2021-01-18,22:30,Bison,Fighting Irish,,,
1510,2021-01-18,23:00,Bulldogs,Catamounts,82,78,İY 45-25
1511,2021-01-18,23:00,Idaho State,S. Hornets,65,70,İY 29-29
1512,2021-01-18,19:35,D. Gornicza,Spojnia,99,90,İY 56-50
1513,2021-01-18,21:30,Starogard,Gliwice,92,81,İY 41-38
1514,2021-01-18,14:35,LF Leopards,Beijing Ducks,104,96,İY 51-40
1515,2021-01-18,15:00,ZJ Gold Bulls,GZ Long-Lions,96,86,İY 41-50
1516,2021-01-18,01:00,Comunicaciones,I. Atletico Central Cordoba,76,79,İY 38-34
1517,2021-01-18,17:00,Obera,Olimpico,78,83,İY 34-45
1518,2021-01-18,17:00,Regatas,Atenas,92,77,İY 55-39
1519,2021-01-18,20:00,BC Žalgiris Kaunas,Pieno Pasvalys,103,77,İY 54-37
1520,2021-01-18,20:00,USK Praha,Decin,82,80,İY 35-29
1521,2021-01-18,17:15,Ufimets,Vostok 65,88,82,İY 44-45
1522,2021-01-18,18:00,BK Samara,BK Irkut,85,64,İY 40-24
1523,2021-01-18,22:00,Orzinuovi,Orlandina,92,86,İY 43-56
1524,2021-01-18,19:00,Vardar,Kumanovo,86,95,İY 49-46
1525,2021-01-18,14:00,Sparta&K II(K),UMMC Yeka. (K),72,68,İY 37-37
1526,2021-01-18,17:00,Kursk II (K),Neftyanik (K),75,64,İY 38-33
1527,2021-01-18,18:00,S. SKFU (K),Moskova II (K),66,64,İY 39-40
1528,2021-01-18,12:00,DYSUSSH,Politekhnik,65,77,İY 35-33
1529,2021-01-17,13:00,Fenerbahçe,Beşiktaş,83,92,İY 46-39
1530,2021-01-17,15:15,Türk Telekom Basketbol Kulübü,Anadolu Efes Spor Kulübü,84,86,İY 46-38
