,date,start_time,team1,team2,team1_score,team2_score,first_half_score
377,2020-07-24,13:00,Champion 2006 U19,BC Rilski Sportist U19,62,87,İY 31-50
378,2020-07-24,15:00,CSKA Sofia U19,Chernomorets U19,79,59,İY 39-23
379,2020-07-24,17:00,Levski Sofia U19,Akademik Sofia U19,74,83,İY 36-37
380,2020-07-24,19:00,Dorostol U19,Cherno More Ticha U19,45,93,İY 21-49
381,2020-07-23,02:00,Brooklyn,New Orleans,68,99,İY 35-56
382,2020-07-23,03:00,Miami,Sacramento,104,98,İY 56-44
383,2020-07-23,22:00,Milwaukee,San Antonio,113,92,İY 47-41
384,2020-07-23,22:30,Indiana,Portland,91,88,İY 43-45
385,2020-07-23,19:25,Hapoel Holon,Hapoel Elyon,82,87,İY 47-41
386,2020-07-23,21:15,M. Tel Aviv,H. Tel Aviv,83,68,İY 43-41
387,2020-07-23,11:00,Jilin Tigers,Zhejiang Lions,96,119,İY 63-65
388,2020-07-23,14:35,Xinjiang Tiger,GZ Long-Lions,103,87,İY 61-48
389,2020-07-23,15:00,GS Tigers,Tongxi King,131,106,İY 54-54
390,2020-07-23,08:30,Franklin Bulls,Taranaki,92,65,İY 49-27
391,2020-07-23,10:30,O. Nuggets,Manawatu,97,85,İY 52-48
392,2020-07-23,11:00,BC Rilski Sportist U19,BUBA Basketbol U19,58,85,İY 30-45
393,2020-07-23,13:00,BC Beroe Stara Zagora U19,Champion 2006 U19,77,91,İY 39-51
394,2020-07-23,15:00,Chernomorets U19,Levski Sofia U19,60,95,İY 27-55
395,2020-07-23,17:00,Dorostol U19,CSKA Sofia U19,74,78,İY 40-41
396,2020-07-23,19:00,Cherno More Ticha U19,Akademik Sofia U19,92,80,İY 45-50
397,2020-07-22,22:00,LA Clippers,Orlando,99,90,İY 53-42
398,2020-07-22,22:30,Denver,Washington,89,82,İY 42-36
399,2020-07-22,06:00,SJ Whale,Bayi Rockets,101,84,İY 45-44
400,2020-07-22,10:30,Shanxi Dragons,LF Leopards,105,108,İY 53-59
401,2020-07-22,11:00,QD Eagles,ZJ Gold Bulls,85,102,İY 37-55
402,2020-07-22,14:35,Beijing Ducks,Fujian Xunxing,115,87,İY 59-39
403,2020-07-22,15:00,SD Tigers,JS Dragons,90,85,İY 41-43
404,2020-07-22,08:30,Taranaki,Nelson Giants,102,95,İY 48-51
405,2020-07-22,10:30,Canterbury Rams,Auckland Huskies,81,90,İY 40-49
406,2020-07-22,11:00,Champion 2006 U19,Tundja Yambol U19,59,73,İY 16-47
407,2020-07-22,13:00,BUBA Basketbol U19,BC Beroe Stara Zagora U19,72,46,İY 39-19
408,2020-07-22,15:00,Levski Sofia U19,Dorostol U19,88,59,İY 44-30
409,2020-07-22,17:00,Akademik Sofia U19,Chernomorets U19,83,67,İY 49-22
410,2020-07-22,19:00,CSKA Sofia U19,Cherno More Ticha U19,75,91,İY 39-50
411,2020-07-21,21:00,H. Tel Aviv,M. Tel Aviv,82,72,İY 40-33
412,2020-07-21,10:30,BF Dragons,Tongxi King,110,108,İY 63-64
413,2020-07-21,11:00,Tianjin,Zhejiang Lions,93,125,İY 44-68
414,2020-07-21,14:35,SH Leopards,SH Sharks,93,107,İY 40-54
415,2020-07-21,15:00,Jilin Tigers,GZ Long-Lions,98,95,İY 48-47
416,2020-07-21,08:30,Manawatu,Franklin Bulls,99,84,İY 55-40
417,2020-07-21,10:30,Auckland Huskies,O. Nuggets,83,109,İY 44-59
418,2020-07-21,11:00,BC Beroe Stara Zagora U19,BC Rilski Sportist U19,53,84,İY 19-46
419,2020-07-21,13:00,Tundja Yambol U19,BUBA Basketbol U19,40,56,İY 23-25
420,2020-07-21,15:00,Dorostol U19,Akademik Sofia U19,67,56,İY 34-23
421,2020-07-21,17:00,CSKA Sofia U19,Levski Sofia U19,70,71,İY 26-36
422,2020-07-21,19:00,Cherno More Ticha U19,Chernomorets U19,95,61,İY 53-22
423,2020-07-20,21:00,Hapoel Elyon,Hapoel Holon,99,65,İY 56-41
424,2020-07-20,20:00,Ironi Nahariya,Hapoel Eilat,,,
425,2020-07-20,06:00,Beijing Ducks,SJ Whale,84,73,İY 47-31
426,2020-07-20,10:30,Shanxi Dragons,QD Eagles,90,79,İY 44-47
427,2020-07-20,11:00,ZJ Gold Bulls,GS Tigers,98,107,İY 53-50
428,2020-07-20,14:35,Fujian Xunxing,Xinjiang Tiger,106,101,İY 48-55
429,2020-07-20,15:00,JS Dragons,SD Tigers,101,92,İY 56-48
430,2020-07-20,19:00,Levski Sofia U19,Cherno More Ticha U19,86,103,İY 49-50
431,2020-07-19,19:25,Maccabi Haifa,Rishon LeZion,82,101,İY 43-42
432,2020-07-19,21:15,Ironi N. Ziona,H. Jerusalem,87,114,İY 44-57
433,2020-07-19,10:30,SH Sharks,Jilin Tigers,110,121,İY 45-52
434,2020-07-19,11:00,Tianjin,Bayi Rockets,103,96,İY 53-46
435,2020-07-19,14:35,BF Dragons,LF Leopards,106,123,İY 62-64
436,2020-07-19,15:00,Zhejiang Lions,SH Leopards,87,94,İY 39-43
437,2020-07-19,08:30,Nelson Giants,Auckland Huskies,67,96,İY 31-62
438,2020-07-19,10:30,Manawatu,Taranaki,118,103,İY 54-48
439,2020-07-18,21:00,M. Tel Aviv,H. Tel Aviv,67,66,İY 31-39
440,2020-07-18,11:00,JS Dragons,SJ Whale,96,76,İY 45-28
441,2020-07-18,14:35,GZ Long-Lions,Beijing Ducks,81,105,İY 49-57
442,2020-07-18,15:00,ZJ Gold Bulls,Shanxi Dragons,90,74,İY 55-38
443,2020-07-18,10:30,O. Nuggets,Franklin Bulls,89,83,İY 35-31
444,2020-07-17,15:00,Hapoel Holon,Hapoel Elyon,80,77,İY 38-51
445,2020-07-17,07:00,SD Tigers,Xinjiang Tiger,94,107,İY 57-52
446,2020-07-17,10:30,Bayi Rockets,SH Sharks,90,97,İY 51-42
447,2020-07-17,11:00,QD Eagles,BF Dragons,95,91,İY 38-30
448,2020-07-17,14:35,Tongxi King,Jilin Tigers,111,95,İY 61-45
449,2020-07-17,15:00,LF Leopards,Fujian Xunxing,121,101,İY 59-53
450,2020-07-16,19:20,Rishon LeZion,Maccabi Haifa,87,72,İY 41-32
451,2020-07-16,21:15,H. Jerusalem,Ironi N. Ziona,104,79,İY 47-35
452,2020-07-16,10:30,GZ Long-Lions,JS Dragons,107,100,İY 51-50
453,2020-07-16,14:35,SH Leopards,Beijing Ducks,81,90,İY 38-44
454,2020-07-16,15:00,Zhejiang Lions,GS Tigers,97,104,İY 49-55
455,2020-07-16,08:30,Auckland Huskies,Taranaki,102,99,İY 44-47
456,2020-07-16,10:30,Canterbury Rams,O. Nuggets,74,75,İY 27-27
457,2020-07-15,06:00,Shanxi Dragons,Tongxi King,100,115,İY 59-60
458,2020-07-15,10:30,Fujian Xunxing,ZJ Gold Bulls,107,136,İY 67-67
459,2020-07-15,11:00,QD Eagles,Tianjin,113,108,İY 60-45
460,2020-07-15,14:35,BF Dragons,Xinjiang Tiger,86,104,İY 47-46
461,2020-07-15,15:00,Jilin Tigers,LF Leopards,118,125,İY 56-70
462,2020-07-15,08:30,Canterbury Rams,Manawatu,98,101,İY 49-45
463,2020-07-15,10:30,Nelson Giants,Franklin Bulls,70,82,İY 28-41
