,date,start_time,team1,team2,team1_score,team2_score,first_half_score
342,2020-10-14,19:00,Bahçeşehir Koleji Spor Kulübü,Club Joventut de Badalona,72,91,İY 40-50
343,2020-10-14,19:00,BC UNICS Kazan,Partizan,93,70,İY 37-32
344,2020-10-14,20:00,KK Mornar,Brescia,95,76,İY 52-35
345,2020-10-14,20:30,Ratiopharm Ulm,Levallois,80,86,İY 43-40
346,2020-10-14,21:45,Unicaja Baloncesto Málaga,KK Budućnost VOLI,91,87,İY 37-47
347,2020-10-14,19:00,Lietkabelis,L. Kuban,76,105,İY 39-59
348,2020-10-14,20:00,AS Monaco,Antwerp,96,64,İY 51-41
349,2020-10-14,21:00,S'weyersheim,Gravelines,79,81,İY 37-32
350,2020-10-14,19:00,Neptunas,BC Juventus Utena,88,97,İY 46-45
351,2020-10-14,19:00,Alkar Sinj,Cibona,66,99,İY 28-51
352,2020-10-14,19:00,Osijek,Zadar,69,78,İY 31-37
353,2020-10-14,19:00,Skrljevo,Zabok,77,75,İY 43-35
354,2020-10-14,19:00,Hermes,Dubrava,115,111,İY 49-35
355,2020-10-14,20:00,Puntamika,Split,80,77,İY 43-41
356,2020-10-14,21:00,Primorska,Podcetrtek,90,62,İY 48-30
357,2020-10-14,14:00,Lokomotiv II,MBA Moskva,73,82,İY 45-38
358,2020-10-14,19:00,Tambov,Univ Yugra,78,74,İY 38-33
359,2020-10-14,19:00,Runa,Uralmash,69,73,İY 26-43
360,2020-10-14,19:00,Rusichi,Kupol Rodniki,69,98,İY 33-44
361,2020-10-14,19:00,Parnu,Tartu,76,62,İY 42-30
362,2020-10-14,19:30,ZKK Vojvodina 021,Partizan (K),78,59,İY 48-25
363,2020-10-14,19:30,Randers,Svendborg,101,91,İY 52-51
364,2020-10-14,20:00,Belfius Mons Hainaut,Phoenix Brussels,70,75,İY 40-35
365,2020-10-14,21:00,St Amand (K),Landerneau (K),53,67,İY 28-35
366,2020-10-14,13:00,LG Sakers,Ulsan,79,82,İY 36-42
367,2020-10-14,19:00,Energa Czarni,E. Kotwica,82,63,İY 57-31
368,2020-10-14,12:00,Bank of Taiwan,Pauian Archiland Basketball Team,62,63,İY 31-24
369,2020-10-14,14:00,Kinmen,Taiwan Beer,63,77,İY 26-40
370,2020-10-14,19:00,Prometei,Dynamo Odessa,68,55,İY 29-30
371,2020-10-13,20:00,KK Crvena Zvezda,BC Žalgiris Kaunas,69,75,İY 33-39
372,2020-10-13,21:00,ALBA Berlin,Anadolu Efes Spor Kulübü,72,93,İY 35-53
373,2020-10-13,22:00,Valencia,FC Barcelona Lassa Bàsquet,66,71,İY 35-33
374,2020-10-13,21:00,BC MoraBanc Andorra,Virtus Bologna,66,82,İY 30-45
375,2020-10-13,19:30,Cedevita,CB Herbalife Gran Canaria Claret,84,68,İY 42-29
376,2020-10-13,20:00,FruttiEx Bursa,Promitheas,84,93,İY 43-46
377,2020-10-13,20:00,Nanterre,Trento,65,71,İY 35-37
378,2020-10-13,21:00,Angers,Orleans,68,90,İY 45-51
379,2020-10-13,21:00,Poitiers,Blois 41,63,86,İY 29-45
380,2020-10-13,21:00,Olonnes,Tours,68,77,İY 37-40
381,2020-10-13,21:00,Quimper,Hermine,,,
382,2020-10-13,21:00,Le Havre,Rouen Basket,80,77,İY 35-40
383,2020-10-13,21:00,Lille BC,Denain Voltair,69,81,İY 32-43
384,2020-10-13,21:00,Chalons-Reims,Saint Quentin,78,67,İY 41-39
385,2020-10-13,21:00,Fos Provence,Chorale Roanne,0,20,
386,2020-10-13,21:00,Saint Vallier,Boulazac,77,89,İY 50-41
387,2020-10-13,21:30,Sports Olympiques Pont de Chéruy Charvieu,Vichy Clermont,72,79,İY 35-36
388,2020-10-13,19:00,Polski Torun,Asseco Gdynia,94,79,İY 44-31
389,2020-10-13,18:00,BC Jonava,Pieno Pasvalys,77,89,İY 50-53
390,2020-10-13,01:30,Sorocabana,Bauru,54,84,İY 29-49
391,2020-10-13,20:30,Hebar,BC CSKA Sofia,86,74,İY 38-42
392,2020-10-13,18:30,Seagulls,Kauhajoki,84,82,İY 42-36
393,2020-10-13,21:00,Carolo (K),Tarbes (K),72,55,İY 38-29
394,2020-10-13,18:00,ZHBK Sparta(K),UMMC (K),50,90,İY 21-45
395,2020-10-13,15:00,UMMC Yeka. (K),S. SKFU (K),78,84,İY 26-44
396,2020-10-13,14:00,Taiwan Beer,Luxgen Dinos,78,61,İY 39-34
397,2020-10-12,02:30,Miami,LA Lakers,93,106,İY 36-64
398,2020-10-12,22:00,SIG Basket Strasbourg,Limoges Cercle Saint-Pierre,66,74,İY 45-41
399,2020-10-12,19:00,KK Mornar,Cibona,109,68,İY 49-32
400,2020-10-12,21:00,Split,FMP Beograd,86,71,İY 42-39
401,2020-10-12,21:00,Union Rennes,Le Portel,54,68,İY 36-31
402,2020-10-12,00:00,Vera Cruz (K),Santo Andre(K),71,53,İY 33-21
403,2020-10-12,19:00,Rilski,Levski Sofia,64,75,İY 38-38
404,2020-10-12,21:00,WBC NSA,Lokomotiv 2020,72,81,İY 33-39
405,2020-10-11,13:00,Fenerbahçe,Fethiye Belediye Basketbol Kulübü,113,74,İY 60-41
406,2020-10-11,15:15,M.Y. Afyon Bld,TOFAŞ Spor Kulübü,75,89,İY 35-50
407,2020-10-11,17:30,FruttiEx Bursa,Gaziantep BB,78,90,İY 42-45
408,2020-10-11,20:00,Bahçeşehir Koleji Spor Kulübü,Türk Telekom Basketbol Kulübü,88,97,İY 42-55
409,2020-10-11,14:00,Samsun Canik Belediye Spor Kulübü,İzmit Belediye spor Kulübü,59,102,İY 30-47
410,2020-10-11,14:00,Botaş (K),Çankaya Üniversitesi Spor Kulübü,66,77,İY 26-43
411,2020-10-11,14:00,Orman G. (K),Adana BK,86,66,İY 50-31
412,2020-10-11,15:00,Kayseri BB (K),Galatasaray Spor Kulübü,74,79,İY 35-43
413,2020-10-11,15:15,Çukurova (K),Beşiktaş (K),81,89,İY 48-49
414,2020-10-11,17:30,Fenerbahçe Spor Kulübü,Nesibe Aydın Spor Kulübü,91,85,İY 54-40
415,2020-10-11,13:30,Club Joventut de Badalona,CB RETAbet Bilbao Berri Basket,88,81,İY 52-41
416,2020-10-11,18:00,Burgos,CD Saski Baskonia,91,89,İY 48-38
417,2020-10-11,19:30,CB Herbalife Gran Canaria Claret,Real Madrid,65,90,İY 34-44
418,2020-10-11,21:00,Valencia,Unicaja Baloncesto Málaga,66,71,İY 33-28
419,2020-10-11,16:00,Sigortam.net,Semt77 Yalova,84,76,İY 40-34
420,2020-10-11,18:00,Trieste,Olimpia Milano,65,87,İY 36-45
421,2020-10-11,18:10,Venezia,Pesaro,72,90,İY 38-41
422,2020-10-11,18:30,Reggio Emilia,Enel Brindisi,76,80,İY 36-37
423,2020-10-11,20:00,Uni Treviso,Brescia,87,94,İY 40-54
424,2020-10-11,21:45,Varese,Cantu,80,90,İY 44-44
425,2020-10-11,16:00,Cholet Basket,Asvel,73,82,İY 38-36
426,2020-10-11,16:00,L. Kuban,BC Kalev Cramo,20,0,İY 20-0
427,2020-10-11,18:00,Borac Cacak,KK Crvena Zvezda,64,95,İY 31-46
428,2020-10-11,20:00,Mega,Zadar,90,87,İY 47-48
429,2020-10-11,13:35,Gliwice,Start Lublin,85,80,İY 49-35
430,2020-10-11,17:00,Pieno Pasvalys,Lietkabelis,63,82,İY 28-40
431,2020-10-11,17:00,Nancy Basket,Rouen Basket,76,69,İY 40-40
432,2020-10-11,19:30,Blois 41,Poitiers,93,72,İY 52-36
433,2020-10-11,07:05,Toyama Grouses,Levanga,92,84,İY 41-39
434,2020-10-11,07:05,Shimane SM,Dolphins,72,80,İY 43-29
435,2020-10-11,07:10,Shiga L-Stars,Yokohama BC,72,63,İY 26-42
436,2020-10-11,08:05,Sun Rockers,Chiba Jets,87,86,İY 41-47
437,2020-10-11,08:05,NeoPhoenix,SeaHorses,57,85,İY 31-37
438,2020-10-11,08:05,Kyoto Hannaryz,Akita NH,68,79,İY 29-31
439,2020-10-11,08:05,Ryukyu,Niigata Abirex,86,79,İY 41-36
440,2020-10-11,09:05,Tochigi Brex,Shinshu BW,84,74,İY 35-39
441,2020-10-11,10:05,Brave Thunders,Osaka Evessa,88,53,İY 50-25
442,2020-10-11,18:00,Kralovsti Soko,Opava,69,101,İY 34-47
443,2020-10-11,18:30,BC Hallmann,Graz,90,86,İY 43-41
444,2020-10-11,18:30,Traiskirchen,Swans Gmunden,81,96,İY 39-55
445,2020-10-11,10:15,Vostok 65,MBA Moskva,72,77,İY 42-35
446,2020-10-11,19:00,Burevestnik,Khimki Pod,111,74,İY 51-34
447,2020-10-11,16:00,Tallinna Kalev,Tartu,73,100,İY 40-45
448,2020-10-11,17:30,Latvijas Univ.,Liepajas,82,83,İY 42-49
449,2020-10-11,18:00,RSK Tarvas,Rapla KK,81,89,İY 28-42
450,2020-10-11,15:30,M. Beveren,Hubo Limburg United II,91,72,İY 40-33
451,2020-10-11,21:30,Apage Bask / Guarulhos,Catanduva (K),52,90,İY 25-50
452,2020-10-11,12:00,Showtime,Unstoppable,81,59,İY 48-38
453,2020-10-11,14:00,University of Economics,Shumen Basket,117,104,İY 53-36
454,2020-10-11,16:00,Chavdar,Lokomotiv Gorna Oryahovitsa,63,55,İY 29-25
455,2020-10-11,18:00,Cherno More Ticha II,MU Varna,71,64,İY 31-23
456,2020-10-11,18:00,Chardafon Orlovets,Bavni i Yarostni,42,74,İY 17-44
457,2020-10-11,15:30,Sokol Prazsky,Levharti,81,94,İY 53-46
458,2020-10-11,16:00,Horsens,Vaerlose,96,88,İY 56-46
459,2020-10-11,08:00,Ulsan,Dongu Promy,77,82,İY 46-40
460,2020-10-11,08:00,Goyang Orions,Jeonju KCC,79,92,İY 42-45
461,2020-10-11,12:00,LG Sakers,KT Sonicboom,86,90,İY 39-52
462,2020-10-11,12:30,Barcelona II,Gran Can II,85,86,İY 43-44
463,2020-10-11,13:30,Zamarat (K),AE Sedis (K),55,72,İY 33-44
464,2020-10-11,21:30,Clarinos (K),Valencia (K),66,70,İY 39-36
465,2020-10-11,13:30,Barakaldo (K),Ibaizabal (K),47,64,İY 19-32
466,2020-10-11,19:00,Mantova,Udine,58,67,İY 30-35
467,2020-10-11,19:00,Pistoia,Rieti,75,76,İY 44-42
468,2020-10-11,19:00,Bergamo,Urania,69,77,İY 39-38
469,2020-10-11,19:30,Derthona,Torino,62,75,İY 32-47
470,2020-10-11,19:00,GEAS (K),San Martino(K),76,51,İY 38-22
471,2020-10-11,19:00,Moncalieri (K),Sanga Milano (,65,44,İY 32-23
472,2020-10-11,06:00,C. V-Magic (K),Niigata (K),73,56,İY 34-30
473,2020-10-11,08:30,H. Cougars (K),Sunflowers (K),66,87,İY 35-39
474,2020-10-11,11:00,Red Wave (K),E. Vickies (K),85,66,İY 39-32
475,2020-10-11,18:00,Pruszków (K),P Warszawa (K),57,69,İY 26-30
476,2020-10-11,15:00,Dijo Maximus GOKiS Kąty Wrocławskie,W. Lodz (K),73,66,İY 38-24
477,2020-10-11,17:00,A. Gdynia II (,AZS Poznan (K),60,79,İY 31-43
478,2020-10-11,18:00,CAB Madeira,Sport Lisboa e Benfica,66,92,İY 23-39
479,2020-10-11,20:00,Galitos FC,Sporting Clube de Portugal,53,73,İY 25-38
480,2020-10-11,20:30,Maia,Esgueira,86,82,İY 49-44
481,2020-10-11,13:00,Essa (K),U. Sportiva(K),72,63,İY 32-38
482,2020-10-11,18:30,Vagos (K),Galitos (K),67,55,İY 26-32
483,2020-10-11,18:45,Nataçao (K),Quinta (K),34,59,İY 20-30
484,2020-10-11,15:00,Nadezhda (K),MBA Moskva (K),70,69,İY 38-33
485,2020-10-11,17:00,Good Angels(K),Banska (K),86,35,İY 50-12
486,2020-10-10,13:00,OGM Orman Spor Kulübü,Anadolu Efes Spor Kulübü,76,115,İY 37-51
487,2020-10-10,15:15,Galatasaray,Beşiktaş,97,89,İY 47-48
488,2020-10-10,17:30,Pınar Karşıyaka Spor Kulübü,Petkim Spor,97,80,İY 46-33
489,2020-10-10,20:00,Büyükçekmece,Darüşşafaka Spor Kulübü,88,85,İY 48-50
490,2020-10-10,20:00,BC Khimki,BC Žalgiris Kaunas,70,84,İY 32-41
491,2020-10-10,14:00,Elazığ İl Özel İdare Basketbol,Hatay Büyükşehir Belediye Spor Kulübü,70,81,İY 35-39
492,2020-10-10,04:00,LA Lakers,Miami,108,111,İY 56-60
493,2020-10-10,19:00,Gipuzkoa,Zaragoza,70,67,İY 36-35
494,2020-10-10,19:00,Manresa,BC MoraBanc Andorra,64,69,İY 32-29
495,2020-10-10,21:45,UCAM Murcia,Real Betis,74,72,İY 35-36
496,2020-10-10,21:45,Tenerife,Fuenlabrada,91,87,İY 44-34
497,2020-10-10,21:00,Virtus Bologna,Vanoli,92,95,İY 36-47
498,2020-10-10,21:30,F. Bologna,Trento,93,70,İY 48-34
499,2020-10-10,21:00,Élan Sportif Chalonnais,Orleans,83,80,İY 40-43
500,2020-10-10,21:30,Chalons-Reims,Nanterre,74,83,İY 32-38
501,2020-10-10,13:00,PBK CSKA Moskva,BC Avtodor Saratov,100,66,İY 57-36
502,2020-10-10,17:00,Nizhny,Zielona Gora,100,93,İY 49-49
503,2020-10-10,21:00,Partizan,KK Budućnost VOLI,99,101,İY 41-46
504,2020-10-10,18:35,KS ROSA Radom,Trefl Sopot,60,80,İY 28-43
505,2020-10-10,17:00,Vilnius Rytas,BC Siauliai,107,80,İY 57-43
506,2020-10-10,17:00,BC CBet Prienai,Neptunas,99,67,İY 47-46
507,2020-10-10,07:05,Shimane SM,Dolphins,60,76,İY 33-37
508,2020-10-10,09:05,Tochigi Brex,Shinshu BW,74,52,İY 42-26
509,2020-10-10,09:05,H. Dragonflies,Toyota Alvark,71,81,İY 32-40
510,2020-10-10,11:05,NeoPhoenix,SeaHorses,55,63,İY 21-28
511,2020-10-10,11:05,Shiga L-Stars,Yokohama BC,76,84,İY 34-37
512,2020-10-10,12:05,Brave Thunders,Osaka Evessa,77,62,İY 39-27
513,2020-10-10,12:05,Toyama Grouses,Levanga,82,94,İY 42-38
514,2020-10-10,12:05,Kyoto Hannaryz,Akita NH,71,90,İY 36-48
515,2020-10-10,12:30,Sun Rockers,Chiba Jets,91,93,İY 45-39
516,2020-10-10,13:05,Ryukyu,Niigata Abirex,89,75,İY 38-41
517,2020-10-10,18:00,GKK Sibenik,Hermes,90,64,İY 48-39
518,2020-10-10,19:00,Cibona,Gorica,79,69,İY 41-35
519,2020-10-10,20:00,Zabok,Osijek,98,81,İY 45-45
520,2020-10-10,20:30,KK Pirot,Dynamic,79,75,İY 42-41
521,2020-10-10,20:30,Kolubara LA,Sloboda Uzice,95,80,İY 46-41
522,2020-10-10,21:00,Vojvodina,Metalac,93,66,İY 37-30
523,2020-10-10,20:00,Hopsi Polzela,KK Sencur,84,79,İY 31-50
524,2020-10-10,20:00,Dukes,St. Pölten,92,62,İY 51-21
525,2020-10-10,14:00,BK Ogre,Ventspils,76,83,İY 35-39
526,2020-10-10,17:00,VEF Riga,Vidzemes,105,90,İY 47-41
527,2020-10-10,17:00,TTÜ,Parnu,65,69,İY 24-34
528,2020-10-10,19:30,Panthers (K),Pepinster (K),92,62,İY 43-27
529,2020-10-10,02:00,São Paulo Futebol Clube,Paulistano,70,75,
530,2020-10-10,18:00,Cherno More,Bultex 99,82,97,İY 37-43
531,2020-10-10,13:30,Pravets,Lokomotiv Sofia,73,84,İY 40-46
532,2020-10-10,16:00,Randers,Bakken Bears,91,82,İY 54-37
533,2020-10-10,18:00,ToPo (K),Peli-Karhut(K),50,85,İY 20-48
534,2020-10-10,08:00,Jeonju KCC,LG Sakers,73,78,İY 30-40
535,2020-10-10,12:00,Seoul Thunders,Anyang KGC,84,91,İY 48-42
536,2020-10-10,12:00,Incheon ET,Seoul Knights,97,74,İY 47-43
537,2020-10-10,19:00,Fragata Moron,Ponferrada,80,88,İY 43-43
538,2020-10-10,21:00,Carbajosa,Circulo Gijon,70,66,İY 35-34
539,2020-10-10,21:00,Marbella,UDEA,77,64,İY 37-25
540,2020-10-10,21:30,Zentro,Alcobendas,93,66,İY 51-29
541,2020-10-10,19:30,Pardinyas,Cornella,69,75,İY 33-40
542,2020-10-10,20:45,Ardoi (K),CP Miralvalle,75,70,İY 44-37
543,2020-10-10,21:30,Verona,Orzinuovi,95,77,İY 43-43
544,2020-10-10,16:00,V. Bologna (K),Vigarano (K),95,58,İY 52-23
545,2020-10-10,22:00,Costa (K),Lucca (K),84,71,İY 43-43
546,2020-10-10,20:30,Sarcedo (K),Vicenza (K),64,74,İY 28-34
547,2020-10-10,21:30,Martino II (K),E. Albino (K),71,79,İY 43-26
548,2020-10-10,21:30,BC Bolzano (K),Carugate (K),80,75,İY 39-33
549,2020-10-10,08:00,Otsuka Alphas,Gunma,85,70,İY 42-35
550,2020-10-10,12:00,P Yamagata,Fukushima FB,71,93,İY 34-42
551,2020-10-10,06:00,C. V-Magic (K),Niigata (K),80,57,İY 45-19
552,2020-10-10,08:30,H. Cougars (K),Sunflowers (K),64,87,İY 38-38
553,2020-10-10,11:00,Red Wave (K),E. Vickies (K),71,66,İY 37-36
554,2020-10-10,13:45,Aistes LSU (K),Neptūnas (K),68,43,İY 23-27
555,2020-10-10,18:15,Siauliai (K),LCC tarptautinis universitetas,92,60,İY 46-31
556,2020-10-10,17:00,Sharks AWFiS Port Gdynia,MChKK Chełmno,66,109,İY 27-45
557,2020-10-10,19:00,Notec,UMK Torun,102,64,İY 51-29
558,2020-10-10,20:00,Röben Gimbasket Wrocław,BM Slam Stal Ostrów Wielkopolski II,92,58,İY 59-27
559,2020-10-10,19:00,Lider Swarzędz,Politechnika(K,51,65,İY 25-39
560,2020-10-10,19:00,E. Kotwica,Wrocław,73,80,İY 34-34
561,2020-10-10,18:00,Imortal,Lusitania,81,72,İY 42-42
562,2020-10-10,18:00,Ovarense,Oliveirense,56,73,İY 31-38
563,2020-10-10,18:00,CAB Madeira(K),Benfica (K),50,70,İY 22-38
564,2020-10-10,14:00,UNICS U21,Nizhny U21,54,98,İY 25-56
565,2020-10-10,18:00,MBA Moskva Under 21,BC Runa Under 21,62,66,İY 34-40
566,2020-10-10,11:00,UMMC Yeka. (K),Moskova II (K),54,49,İY 31-27
567,2020-10-10,13:30,Black Bears(K),Kazanochka (K),74,76,İY 34-41
568,2020-10-10,14:00,Energiya (K),Kursk II (K),49,96,İY 18-44
569,2020-10-10,15:00,Rostov Don (K),Shakhty (K),70,53,İY 45-23
570,2020-10-10,19:00,Iskra Svit,Prievidza,91,72,İY 46-45
571,2020-10-10,18:00,UMB (K),Samorín (K),27,78,İY 11-48
572,2020-10-10,16:00,Dynamo Odessa,Ternopil,64,74,İY 32-31
573,2020-10-10,17:00,Kyiv Basket,BK Khimik,65,52,İY 35-29
574,2020-10-09,20:00,BK Zenit Saint Petersburg,FC Barcelona Lassa Bàsquet,74,70,İY 35-38
575,2020-10-09,20:00,KK Crvena Zvezda,CD Saski Baskonia,90,73,İY 36-31
576,2020-10-09,21:00,ALBA Berlin,FC Bayern München,72,90,İY 36-52
577,2020-10-09,21:00,Panathinaikos BC Superfoods,Olympiacos BC,71,78,İY 35-44
578,2020-10-09,21:45,Olimpia Milano,Asvel,87,73,İY 45-40
579,2020-10-09,15:00,Sigortam.net,Merkezefendi,89,80,İY 42-38
580,2020-10-09,17:30,Semt77 Yalova,Ankara Anadolu,84,74,İY 45-47
581,2020-10-09,21:00,Gravelines,Chorale Roanne,77,43,İY 42-19
582,2020-10-09,21:00,Le Portel,Dijon,65,73,İY 33-32
583,2020-10-09,19:00,Zadar,KK Mornar,66,82,İY 25-40
584,2020-10-09,21:25,Starogard,Wilki Morskie,80,88,İY 45-47
585,2020-10-09,21:00,Saint Chamond,Denain Voltair,90,66,İY 39-32
586,2020-10-09,21:00,Fos Provence,Saint Quentin,73,71,İY 38-36
587,2020-10-09,21:00,Evreux,Vichy Clermont,95,105,İY 43-61
588,2020-10-09,21:30,Antibes,Gries,89,79,İY 37-42
589,2020-10-09,13:35,H. Dragonflies,Toyota Alvark,71,80,İY 37-37
590,2020-10-09,20:00,Split,Skrljevo,89,77,İY 45-43
591,2020-10-09,20:30,Dubrava,Puntamika,77,80,İY 39-38
592,2020-10-09,20:00,Dunav,OKK Beograd,93,98,İY 45-53
593,2020-10-09,21:00,Tamis,Novi Pazar,79,73,İY 42-31
594,2020-10-09,18:30,RSU (K),TTT Rīga,43,101,İY 15-54
595,2020-10-09,02:00,Aerco Osasco,Pinheiros/SKY,79,81,İY 37-36
596,2020-10-09,20:30,BC CSKA Sofia,Mix,71,77,İY 29-35
597,2020-10-09,18:30,Audentes,T. Kalev II,50,89,İY 23-40
598,2020-10-09,18:30,TSKK / Nord,Viimsi,81,93,İY 33-45
599,2020-10-09,19:00,Rae Koss/Hansaviimistlus,Tartu Kalev,79,88,İY 34-49
600,2020-10-09,19:30,BC Kadrina Karud,Maaülikooli,96,75,İY 46-43
601,2020-10-09,21:00,Le Havre,Chartres,87,82,İY 42-33
602,2020-10-09,13:00,Otsuka Alphas,Gunma,85,70,İY 35-38
603,2020-10-09,18:00,Kibirkstis (K),Kibirkstis (K),94,41,İY 37-23
604,2020-10-09,14:00,UNICS U21,Nizhny U21,57,88,İY 37-42
605,2020-10-08,20:00,PBK CSKA Moskva,M. Tel Aviv,76,72,İY 31-30
606,2020-10-08,20:30,Anadolu Efes Spor Kulübü,Fenerbahçe,71,80,İY 35-42
607,2020-10-08,22:00,Real Madrid,Valencia,77,93,İY 39-44
608,2020-10-08,18:00,Beşiktaş (K),Botaş (K),46,71,İY 30-30
609,2020-10-08,21:45,Zaragoza,Burgos,86,100,İY 45-48
610,2020-10-08,13:00,Sigortam.net,Düzce Bld.,77,68,İY 40-26
611,2020-10-08,15:15,Manisa Bşb,Merkezefendi,81,88,İY 39-45
612,2020-10-08,17:30,Bornova Belediye Spor Kulübü,Semt77 Yalova,78,80,İY 35-33
613,2020-10-08,19:45,Balıkesir BŞB,Ankara Anadolu,78,92,İY 49-39
614,2020-10-08,18:35,Legia Warszawa,Asseco Gdynia,76,69,İY 37-36
615,2020-10-08,11:15,Vostok 65,Kupol Rodniki,84,66,İY 40-29
616,2020-10-08,17:00,BK Samara,Ufimets,77,54,İY 44-29
617,2020-10-08,17:00,Univ Yugra,Uralmash,96,83,İY 36-49
618,2020-10-08,19:00,Runa,Khimki Pod,65,52,İY 34-27
619,2020-10-08,21:30,Namur (K),Phantoms (K),86,58,İY 42-28
620,2020-10-08,21:45,Fundacion,Real Canoe NC,85,79,İY 38-40
621,2020-10-08,21:30,V. Bologna (K),Ragusa (K),63,60,İY 30-34
622,2020-10-08,21:00,Porto,Sporting Clube de Portugal,78,87,İY 44-42
623,2020-10-08,19:30,BK Kharkivski Sokoli,Mavpi,70,69,İY 29-31
624,2020-10-08,20:00,Kyiv Basket,Dynamo Odessa,74,54,İY 32-23
625,2020-10-07,20:00,Türk Telekom Basketbol Kulübü,Darüşşafaka Spor Kulübü,79,69,İY 30-34
626,2020-10-07,14:00,Çankaya Üniversitesi Spor Kulübü,Samsun Canik Belediye Spor Kulübü,121,63,İY 57-34
627,2020-10-07,15:00,İzmit Belediye spor Kulübü,Elazığ İl Özel İdare Basketbol,103,64,İY 48-35
628,2020-10-07,15:00,Nesibe Aydın Spor Kulübü,Çukurova (K),69,58,İY 30-34
629,2020-10-07,16:00,Hatay Büyükşehir Belediye Spor Kulübü,Kayseri BB (K),90,88,İY 34-45
630,2020-10-07,17:30,Adana BK,Fenerbahçe Spor Kulübü,55,83,İY 26-54
631,2020-10-07,20:00,Galatasaray Spor Kulübü,Orman G. (K),82,76,İY 34-32
632,2020-10-07,04:00,Miami,LA Lakers,96,102,İY 47-49
633,2020-10-07,21:45,Bourg Basket,Club Joventut de Badalona,77,84,İY 38-42
634,2020-10-07,21:30,Brescia,Ratiopharm Ulm,87,84,İY 40-39
635,2020-10-07,20:00,AS Monaco,Lietkabelis,82,57,İY 35-34
636,2020-10-07,21:30,Virtus Bologna,L. Kuban,85,79,İY 36-40
637,2020-10-07,22:00,CB Herbalife Gran Canaria Claret,Nanterre,94,82,İY 38-40
638,2020-10-07,17:00,PAOK,Ermis Agias,93,71,
639,2020-10-07,21:00,SIG Basket Strasbourg,Orleans,97,91,İY 47-45
640,2020-10-07,02:00,Storm (K),Aces (K),92,59,İY 43-34
641,2020-10-07,18:35,Polski Torun,Zielona Gora,94,88,İY 39-41
642,2020-10-07,20:30,KS ROSA Radom,Astoria,72,85,İY 31-47
643,2020-10-07,18:00,BC Silute,Dzukija Alytus,71,76,İY 31-40
644,2020-10-07,21:00,Primorska,Triglav,77,70,İY 36-38
645,2020-10-07,19:00,Turi Svitavy,Kralovsti Soko,86,97,İY 48-47
646,2020-10-07,19:00,Olomoucko,USK Praha,75,76,İY 36-44
647,2020-10-07,19:00,CEZ Nymburk,Opava,100,87,İY 48-40
648,2020-10-07,19:30,Brno,Pardubice,70,78,İY 39-40
649,2020-10-07,19:00,Ventspils,Latvijas Univ.,91,85,İY 44-43
650,2020-10-07,19:00,Vidzemes,BK Ogre,67,86,İY 30-41
651,2020-10-07,19:30,VEF Riga,Liepajas,104,63,İY 54-35
652,2020-10-07,21:00,C. Braine (K),Willebroek (K),77,65,İY 43-30
653,2020-10-07,02:10,Franca,Sorocabana,95,59,İY 43-26
654,2020-10-07,20:15,Ostrava (K),Strakonice (K),93,68,İY 52-32
655,2020-10-07,19:00,RSK Tarvas,Viimsi,108,86,İY 61-53
656,2020-10-07,21:00,St Amand (K),Tarbes (K),59,73,İY 20-39
657,2020-10-07,21:00,Carolo (K),ESB de Villeneuve d'Ascq Lille Métropole,82,65,İY 42-39
658,2020-10-07,21:30,P. Avenida (K),Promete (K),89,49,İY 53-22
659,2020-10-07,20:30,Venezia (K),Costa (K),98,60,İY 54-32
660,2020-10-07,21:30,San Martino(K),Dinamo Banco di Sardegna Sassari,57,50,İY 32-26
661,2020-10-07,21:30,Vigarano (K),Magnolia (K),76,106,İY 44-47
662,2020-10-07,22:00,Lucca (K),GEAS (K),62,84,İY 30-45
663,2020-10-07,19:00,Gdynia (K),Gorzow (K),95,72,İY 51-47
664,2020-10-07,19:30,S. Wroclaw (K),Energa Torun(K,84,59,İY 30-24
665,2020-10-07,17:00,Porto,Sport Lisboa e Benfica,81,74,İY 49-35
666,2020-10-07,20:00,Sporting Clube de Portugal,Vitoria,85,71,İY 42-26
667,2020-10-07,16:00,D.Moskova (K),Dynm Kursk (K),66,115,İY 30-61
668,2020-10-07,17:00,Spartak M. (K),Nadezhda (K),59,65,İY 26-27
669,2020-10-07,19:30,MBA Moskva (K),Enisey (K),97,103,İY 33-24
670,2020-10-07,19:00,Levicki,Lucenec,77,78,İY 39-51
671,2020-10-07,19:00,Prometei,Zaporizhya,69,78,İY 34-38
672,2020-10-06,19:00,BC UNICS Kazan,Bahçeşehir Koleji Spor Kulübü,89,88,İY 48-47
673,2020-10-06,21:30,Partizan,Venezia,95,73,İY 42-43
674,2020-10-06,19:00,KK Mornar,Unicaja Baloncesto Málaga,90,80,İY 58-39
675,2020-10-06,21:00,Levallois,KK Budućnost VOLI,83,89,İY 34-38
676,2020-10-06,21:15,Antwerp,BC MoraBanc Andorra,60,71,İY 47-37
677,2020-10-06,21:00,Trento,Promitheas,78,51,İY 36-29
678,2020-10-06,13:00,Final Spor,Sigortam.net,73,79,İY 35-33
679,2020-10-06,15:15,Gemlik Basketbol Kulübü,Semt77 Yalova,66,102,İY 28-43
680,2020-10-06,17:30,Düzce Bld.,Bornova Belediye Spor Kulübü,79,77,İY 42-46
681,2020-10-06,19:45,Kocaeli,Samsunspor,81,83,İY 35-52
