,date,start_time,team1,team2,team1_score,team2_score,first_half_score
0,2021-02-06,13:00,Gaziantep BB,Galatasaray,68,61,İY 36-30
1,2021-02-06,15:15,Türk Telekom Basketbol Kulübü,M.Y. Afyon Bld,89,86,İY 46-59
2,2021-02-06,17:30,Darüşşafaka Spor Kulübü,Pınar Karşıyaka Spor Kulübü,86,77,İY 41-37
3,2021-02-06,20:00,Bahçeşehir Koleji Spor Kulübü,Büyükçekmece,83,74,İY 38-39
4,2021-02-06,14:00,Final Spor,Bornova Belediye Spor Kulübü,83,72,İY 41-31
5,2021-02-06,17:30,Gemlik Basketbol Kulübü,Merkezefendi,47,75,İY 21-37
6,2021-02-06,14:30,Yalova VIP Gençlik Spor Kulübü,İstanbul Üniversitesi Basketbol Kulübü,87,69,İY 42-28
7,2021-02-06,15:00,Edremit Belediyesi Gürespor Kulübü,Antalya 07 (K),91,83,İY 43-43
8,2021-02-06,16:00,Emlak Konut(K),Urla Belediyesi Gençlik Spor Kulübü,57,39,İY 22-26
9,2021-02-06,17:00,Ceyhan Bld.(K),Bursa Büyükşehir Belediyesi Spor Kulübü,60,74,İY 32-36
10,2021-02-06,03:00,Indiana,New Orleans,113,114,İY 48-57
11,2021-02-06,03:00,Orlando,Chicago,123,119,İY 66-56
12,2021-02-06,03:30,Brooklyn,Toronto,117,123,İY 63-67
13,2021-02-06,03:30,Cleveland,Milwaukee,105,123,İY 63-60
14,2021-02-06,04:00,Charlotte,Utah,121,138,İY 54-69
15,2021-02-06,04:00,Miami,Washington,122,95,İY 71-43
16,2021-02-06,04:00,Oklahoma,Minnesota,103,106,İY 55-51
17,2021-02-06,05:00,Phoenix,Detroit,109,92,İY 57-44
18,2021-02-06,06:00,LA Clippers,Boston,115,119,İY 62-51
19,2021-02-06,21:00,New York,Portland,110,99,İY 57-51
20,2021-02-06,19:00,Slovenya K,İzlanda (K),96,59,İY 44-25
21,2021-02-06,22:00,Bulgaristan K,Yunanistan K,55,73,İY 33-37
22,2021-02-06,21:00,İsrail K,Karadağ K,52,78,İY 25-38
23,2021-02-06,14:30,Estonya K,B. Hersek (K),52,78,İY 23-37
24,2021-02-06,17:30,Rusya K,İsviçre K,103,47,İY 49-23
25,2021-02-06,15:00,Danimarka (K),Çekya (K),63,84,İY 32-43
26,2021-02-06,21:00,İtalya K,Romanya (K),81,66,İY 40-35
27,2021-02-06,03:00,Arnavutluk (K),Türkiye K,,,
28,2021-02-06,18:00,Sırbistan K,Litvanya K,96,61,İY 60-33
29,2021-02-06,14:30,Polonya K,Beyaz Rusya K,49,80,İY 29-43
30,2021-02-06,18:00,Finlandiya K,Ukrayna K,75,91,İY 34-52
31,2021-02-06,21:00,Belçika K,Portekiz K,69,66,İY 36-35
32,2021-02-06,19:30,Hollanda K,Slovakya K,50,61,İY 21-29
33,2021-02-06,17:30,Makedonya K,Hırvatistan K,,,
34,2021-02-06,20:45,Letonya K,Almanya K,78,57,İY 35-19
35,2021-02-06,20:00,Zaragoza,Obradoiro,83,70,İY 40-39
36,2021-02-06,20:00,CB Herbalife Gran Canaria Claret,Manresa,83,77,İY 37-41
37,2021-02-06,22:45,Valencia,Real Betis,89,81,İY 38-37
38,2021-02-06,22:45,CB RETAbet Bilbao Berri Basket,FC Barcelona Lassa Bàsquet,73,90,İY 39-45
39,2021-02-06,22:00,F. Bologna,Dinamo Sassari,79,89,İY 47-43
40,2021-02-06,20:00,Boulazac,Nanterre,74,96,İY 42-41
41,2021-02-06,20:00,Levallois,SIG Basket Strasbourg,63,71,İY 27-47
42,2021-02-06,21:00,Chalons-Reims,Bourg Basket,108,103,İY 51-45
43,2021-02-06,22:00,Orleans,Gravelines,104,69,İY 54-33
44,2021-02-06,23:00,Limoges Cercle Saint-Pierre,Pau Orthez,96,87,İY 54-48
45,2021-02-06,20:00,Giessen 46ers,Crailsheim,82,101,İY 30-61
46,2021-02-06,20:00,Rasta Vechta,S. Frankfurt,72,96,İY 32-48
47,2021-02-06,22:30,Würzburg,BG Göttingen,82,87,İY 42-47
48,2021-02-06,22:30,Mitteldeutsche,Telekom Basket,97,103,İY 30-44
49,2021-02-06,09:30,Cairns Taipans,Bullets,,,
50,2021-02-06,09:30,Cairns Taipans,NZ Breakers,79,85,İY 44-41
51,2021-02-06,12:00,Adelaide 36ers,Sydney Kings,75,94,İY 39-48
52,2021-02-06,00:00,Terriers,Seahawks,81,84,İY 22-36
53,2021-02-06,00:00,Merrimack Warriors,Red Flash,59,54,İY 30-23
54,2021-02-06,01:00,Long Island University Sharks,Knights,62,77,İY 29-37
55,2021-02-06,01:00,UNC Asheville,Campbell,,,
56,2021-02-06,01:00,Bobcats,Trojans,57,47,İY 37-24
57,2021-02-06,01:00,Phoenix,IUPUI,71,80,İY 34-31
58,2021-02-06,01:00,Red Foxes,Gaels,,,
59,2021-02-06,02:00,Liberty Flames,Lancaster Bible College Chargers,90,49,İY 45-26
60,2021-02-06,02:00,Radford,SC Spartans,102,66,İY 50-28
61,2021-02-06,02:00,Titans,Mastadons,82,72,İY 44-38
62,2021-02-06,02:00,Panthers,Norse,73,87,İY 43-43
63,2021-02-06,03:00,Colonials,Saint Louis,,,
64,2021-02-06,03:00,Stetson,Lipscomb,73,68,İY 29-41
65,2021-02-06,03:00,Penn State,Maryland,55,50,İY 23-23
66,2021-02-06,03:00,Dayton Flyers,Richmond,,,
67,2021-02-06,03:00,Dayton Flyers,George Mason,74,65,İY 36-32
68,2021-02-06,03:00,Bellarmine Knights,Jacksonville,71,56,İY 38-22
69,2021-02-06,03:00,Florida Eagles,Lions,86,60,İY 43-23
70,2021-02-06,03:00,Red Wolves,Ragin Cajuns,95,87,İY 36-38
71,2021-02-06,03:00,Jaguars,C. Carolina,71,65,İY 32-28
72,2021-02-06,03:00,CSU Northridge,UC Davis,80,77,İY 36-32
73,2021-02-06,03:00,UC Irvine,Roadrunners,70,53,İY 36-27
74,2021-02-06,03:00,Colonials,Penguins,78,84,İY 37-32
75,2021-02-06,03:00,Old Dominion,Marshall Herd,82,81,İY 28-42
76,2021-02-06,03:00,Gold. Panthers,Roadrunners,80,87,İY 39-47
77,2021-02-06,03:00,Trojans,Eagles,68,56,İY 27-20
78,2021-02-06,03:00,Mavericks,Warhawks,63,56,İY 25-31
79,2021-02-06,03:00,Flashes,Zips,61,72,İY 18-38
80,2021-02-06,03:00,Keene State Owls,Zips,,,
81,2021-02-06,03:00,Waves,Dons,,,
82,2021-02-06,03:00,Grizzlies,Vikings,72,80,İY 33-46
83,2021-02-06,03:00,Gaels,Lions,,,
84,2021-02-06,03:00,Santa Barbara,Long Beach,,,
85,2021-02-06,03:00,Black Bears,Great Danes,,,
86,2021-02-06,03:00,Blue Raiders,Charlotte 49ers,66,65,İY 32-29
87,2021-02-06,03:00,Cougars,Wolverines,,,
88,2021-02-06,03:00,Mustangs,South Florida,,,
89,2021-02-06,03:00,Gardner-Webb,Presbyterian,91,64,İY 43-32
90,2021-02-06,03:30,Blazers,Miners,63,51,İY 32-28
91,2021-02-06,04:00,CSU Fullerton,UC Riverside,,,
92,2021-02-06,04:00,Mean Green,Bulldogs,63,68,İY 32-29
93,2021-02-06,04:00,Vaqueros,Antelopes,,,
94,2021-02-06,04:00,Tritons,Warriors,,,
95,2021-02-06,04:00,Flames,Raiders,47,72,İY 23-33
96,2021-02-06,04:00,Mavericks,Leathernecks,77,85,İY 31-37
97,2021-02-06,04:30,Jackrabbits,Coyotes,56,64,İY 23-29
98,2021-02-06,04:30,Bison,Golden Eagles,61,54,İY 28-24
99,2021-02-06,05:00,Lobos,Aztecs,,,
100,2021-02-06,05:00,Trailblazers,Redhawks,77,76,İY 31-34
101,2021-02-06,05:00,Aggies,Lancers,75,85,İY 38-41
102,2021-02-06,05:00,Wolf Pack,Broncos,74,72,İY 28-33
103,2021-02-06,05:00,Jaspers,Hawks,65,70,İY 33-37
104,2021-02-06,07:59,Warriors,Cal Poly,84,68,İY 41-31
105,2021-02-06,20:00,Connecticut,Seton Hall,73,80,İY 29-38
106,2021-02-06,20:00,Boston College,Wolfpack,65,81,İY 24-44
107,2021-02-06,20:00,Bulldogs,Blue Demons,68,58,İY 30-29
108,2021-02-06,20:00,Hurricanes,Virginia Tech,76,80,İY 28-31
109,2021-02-06,20:00,Cardinals,Rockets,81,67,İY 34-36
110,2021-02-06,20:00,Sooners,Iowa State,79,72,İY 40-36
111,2021-02-06,20:00,Northeastern,Delaware,,,
112,2021-02-06,20:00,Missouri,Crimson Tide,68,65,İY 44-28
113,2021-02-06,20:30,Fordham Rams,La Salle,76,68,İY 37-24
114,2021-02-06,21:00,New Hampshire,River Hawks,74,63,İY 31-31
115,2021-02-06,21:00,Fordham Rams,Wildcats,,,
116,2021-02-06,21:00,Cougars,Towson,90,88,İY 32-29
117,2021-02-06,21:00,Bulldogs,Catamounts,74,63,İY 35-30
118,2021-02-06,21:30,Cougars,Belmont Bruins,62,94,İY 22-45
119,2021-02-06,22:00,Valparaiso,Bulldogs,77,80,İY 43-35
120,2021-02-06,22:00,Saint Louis,Bonaventure,70,59,İY 36-31
121,2021-02-06,22:00,Chippewas,Broncos,65,67,İY 28-32
122,2021-02-06,22:00,Thunderbirds,Eagles,110,58,İY 53-33
123,2021-02-06,22:00,Greyhounds,Bison,,,
124,2021-02-06,22:00,Providence,SJ Red Storm,81,92,İY 41-49
125,2021-02-06,22:00,Clemson,Syracuse,78,61,İY 39-19
126,2021-02-06,22:00,Ramblers,Aces,68,55,İY 36-27
127,2021-02-06,22:00,Weber State,M. Bobcats,82,74,İY 37-33
128,2021-02-06,22:00,West Virginia,Kansas,91,79,İY 44-34
129,2021-02-06,22:00,WM Tribe,JM Dukes,,,
130,2021-02-06,22:00,Bulls,Redhawks,88,64,İY 47-30
131,2021-02-06,22:00,Gold. Panthers,Roadrunners,47,90,İY 25-49
132,2021-02-06,22:00,Memphis Tigers,East Carolina,66,59,İY 35-26
133,2021-02-06,22:00,Eagles,Governors,75,74,İY 24-30
134,2021-02-06,22:00,Mean Green,Bulldogs,57,55,İY 38-33
135,2021-02-06,22:00,Pioneers,Hawks,85,81,İY 37-45
136,2021-02-06,22:00,Tigers,Gators,,,
137,2021-02-06,22:00,Hofstra Pride,Drexel Dragons,71,73,İY 27-41
138,2021-02-06,22:00,Bears,Hornets,74,69,İY 37-32
139,2021-02-06,22:05,S. Hornets,N. Arizona,,,
140,2021-02-06,22:30,Illinois,Wisconsin,75,60,İY 36-23
141,2021-02-06,22:30,NIU,Chippewas,,,
142,2021-02-06,23:00,Bears,Cowboys,70,80,İY 33-36
143,2021-02-06,23:00,Redbirds,Bears,67,74,İY 36-36
144,2021-02-06,23:00,Rice Owls,Southern Miss,76,68,İY 32-27
145,2021-02-06,23:00,Tritons,S. Hornets,,,
146,2021-02-06,23:00,H. Cougars,Our Lady of the Lake,112,46,İY 60-22
147,2021-02-06,23:00,Panthers,Norse,65,79,İY 34-39
148,2021-02-06,23:00,Cowboys,Longhorns,75,67,İY 35-29
149,2021-02-06,23:05,W. Eagles,Vandals,90,64,İY 34-28
150,2021-02-06,23:05,Portland State,M. Grizzlies,61,56,İY 27-28
151,2021-02-06,23:30,Gamecocks,Mississippi,59,75,İY 30-36
152,2021-02-06,13:00,Altınel Spor Kulübü,Erzurum Büyükşehir Belediye Gençlik Spor Kulübü,48,67,İY 28-30
153,2021-02-06,14:00,Seyhan Belediyesi Spor Kulübü,Çözüm Ankara Koleji,95,85,İY 48-46
154,2021-02-06,14:00,Beylikdüzü,Batı Ege Spor Kulübü,85,63,İY 38-29
155,2021-02-06,15:00,İstanbul Büyükşehir Belediye Spor Kulübü,Etimesgut Belediye Basketbol,99,67,İY 42-30
156,2021-02-06,16:00,Anadolu Panterleri,Mersin Gel.(K),67,73,İY 40-54
157,2021-02-06,16:00,Ege Sportif Basketbol Kulübü,Asya Kartalları Spor Kulübü,59,64,İY 25-28
158,2021-02-06,16:00,Kastamonu Basketbol Spor Kulübü,High Touch Hedef Takım,88,72,İY 41-41
159,2021-02-06,16:00,Kadıköy İstanbul Spor Kulübü,EGO Spor Kulübü,61,73,İY 30-32
160,2021-02-06,19:20,Hapoel Eilat,Hapoel Holon,77,83,İY 31-39
161,2021-02-06,18:00,Promitheas,Ermis Agias,81,63,İY 38-17
162,2021-02-06,18:00,C. Rodos,Iraklis,84,61,İY 33-28
163,2021-02-06,18:00,Aris,Kymis Lavrio,89,94,İY 43-45
164,2021-02-06,18:00,Ionikos,Charilaos Trikoupis,100,85,İY 51-44
165,2021-02-06,21:00,AEK,Peristeri,91,59,İY 44-28
166,2021-02-06,21:00,Partizan,Igokea,75,83,İY 36-42
167,2021-02-06,19:35,Astoria,KK Anwil,99,96,İY 54-45
168,2021-02-06,21:30,Gliwice,Trefl Sopot,95,82,İY 53-37
169,2021-02-06,17:30,BC Nevėžis Kėdainiai,BC Žalgiris Kaunas,53,108,İY 23-58
170,2021-02-06,18:00,Neptunas,Pieno Pasvalys,99,93,İY 49-45
171,2021-02-06,18:20,Dzukija Alytus,BC Juventus Utena,76,92,İY 48-44
172,2021-02-06,21:00,Leyma Coruna,CB Ourense,86,75,İY 32-38
173,2021-02-06,19:00,Fundacion,Almansa,79,76,İY 35-37
174,2021-02-06,20:00,Scorchers,Bristol Flyers,87,90,İY 49-47
175,2021-02-06,20:00,Gries,Rouen Basket,84,67,İY 38-35
176,2021-02-06,22:00,Poitiers,Paris,72,71,İY 35-47
177,2021-02-06,07:30,Shanxi Dragons,Tongxi King,94,92,İY 50-48
178,2021-02-06,10:30,Tianjin,Beijing Ducks,84,101,İY 52-60
179,2021-02-06,14:35,Xinjiang Tiger,ZJ Gold Bulls,99,93,İY 50-37
180,2021-02-06,15:00,BF Dragons,SH Leopards,114,106,İY 55-57
181,2021-02-06,08:00,H. Dragonflies,Shimane SM,77,86,İY 29-46
182,2021-02-06,09:05,Tochigi Brex,Niigata Abirex,86,48,İY 50-19
183,2021-02-06,09:05,Toyota Alvark,Shinshu BW,83,73,İY 38-39
184,2021-02-06,09:05,Kyoto Hannaryz,Yokohama BC,82,69,İY 45-33
185,2021-02-06,09:05,Osaka Evessa,Sun Rockers,91,72,İY 51-34
186,2021-02-06,11:05,Shiga L-Stars,Chiba Jets,75,90,İY 35-53
187,2021-02-06,12:05,Brave Thunders,SeaHorses,93,63,İY 55-36
188,2021-02-06,12:05,Toyama Grouses,Akita NH,74,64,İY 35-25
189,2021-02-06,12:05,NeoPhoenix,Dolphins,90,106,İY 51-51
190,2021-02-06,12:05,Ryukyu,Levanga,93,80,İY 46-33
191,2021-02-06,05:10,Real Estelí FC,Titanes,79,88,İY 37-42
192,2021-02-06,02:40,Flamengo,I. Atletico Central Cordoba,,,
193,2021-02-06,01:00,La Union,Platense,70,80,İY 30-43
194,2021-02-06,03:30,Obras,Almagro,69,85,İY 33-39
195,2021-02-06,17:00,Ferro,Atenas,61,68,İY 27-27
196,2021-02-06,17:00,Cruzes,Corinthians,75,77,İY 41-36
197,2021-02-06,22:00,Franca,São Paulo Futebol Clube,76,97,İY 34-46
198,2021-02-06,14:00,Dubrava,Cibona,84,100,İY 39-51
199,2021-02-06,19:30,Split,Zadar,82,62,İY 37-24
200,2021-02-06,20:00,Puntamika,Alkar Sinj,84,80,İY 35-41
201,2021-02-06,20:00,Metalac,Kolubara LA,66,63,İY 35-39
202,2021-02-06,21:00,Napredak,Sloga,89,92,İY 47-44
203,2021-02-06,21:00,Podcetrtek,KK Rogaska,70,76,İY 32-34
204,2021-02-06,21:00,Hopsi Polzela,Sentjur,68,93,İY 34-48
205,2021-02-06,21:00,Triglav,KK Sencur,83,91,İY 47-36
206,2021-02-06,20:00,Kralovsti Soko,Olomoucko,103,105,İY 57-59
207,2021-02-06,20:00,Kolin,Decin,100,84,İY 54-45
208,2021-02-06,20:00,Turi Svitavy,Brno,77,92,İY 38-53
209,2021-02-06,20:00,Usti nad Labem,CEZ Nymburk,90,98,İY 51-43
210,2021-02-06,20:00,USK Praha,Opava,88,87,İY 39-46
211,2021-02-06,20:00,Ostrava,Pardubice,81,78,İY 44-46
212,2021-02-06,19:30,Oberwart,Swans Gmunden,95,96,İY 42-50
213,2021-02-06,21:00,St. Pölten,Kapfenberg,65,84,İY 34-39
214,2021-02-06,13:00,Novosibirsk,Burevestnik,91,73,İY 49-41
215,2021-02-06,15:00,Univ Yugra,Runa,69,107,İY 37-53
216,2021-02-06,15:00,Uralmash,MBA Moskva,92,90,İY 48-53
217,2021-02-06,16:00,Temp,Kupol Rodniki,84,78,İY 41-35
218,2021-02-06,20:30,Kortrijk (K),Lummen (K),84,54,İY 36-30
219,2021-02-06,15:00,Borisfen,Impuls,87,67,İY 38-31
220,2021-02-06,15:00,Rubon,Tsmoki II,73,74,İY 36-37
221,2021-02-06,09:00,Ulsan,Dongu Promy,82,86,İY 39-47
222,2021-02-06,09:00,LG Sakers,Seoul Thunders,64,73,İY 38-33
223,2021-02-06,20:00,Samobor,Dubrovnik,59,65,İY 33-31
224,2021-02-06,21:30,KK Zapruđe,Kvarner 2010,73,69,İY 36-33
225,2021-02-06,22:00,CB La Matanza,Real Madrid II,91,86,İY 25-42
226,2021-02-06,20:30,La Flecha,Tormes,86,70,İY 47-37
227,2021-02-06,20:00,Carbajosa,Estela,79,70,İY 31-36
228,2021-02-06,20:00,Alcobendas,Iraurgi,70,80,İY 33-37
229,2021-02-06,20:00,Zamora,Clavijo,63,67,İY 31-40
230,2021-02-06,21:00,UDEA,Fragata Moron,75,81,İY 33-34
231,2021-02-06,22:00,Circulo Gijon,Zentro,90,85,İY 33-44
232,2021-02-06,20:00,Benicarlo,Pardinyas,66,70,İY 36-37
233,2021-02-06,20:05,Cornella,L'Hospitalet,63,51,İY 27-30
234,2021-02-06,22:00,Alcobendas (K),Real Canoe (K),79,74,İY 37-36
235,2021-02-06,20:30,Club Basquet Femeni Viladecans Sports,Boet (K),63,49,İY 31-32
236,2021-02-06,22:30,Latina,Cuore Napoli,59,69,İY 36-39
237,2021-02-06,22:45,Urania,Novipiù JB Monferrato,81,77,İY 31-39
238,2021-02-06,21:00,Ponzano (K),Crema (K),65,79,İY 43-43
239,2021-02-06,22:30,Martino II (K),Moncalieri (K),44,65,İY 19-29
240,2021-02-06,08:00,Gunma,Bambitious Nara,88,77,İY 51-35
241,2021-02-06,06:30,Trains,Veltex Shizuoka,70,78,İY 39-32
242,2021-02-06,20:30,Z. Kaunas II,BC Silute,69,74,İY 37-33
243,2021-02-06,20:00,Kavadarci,KK Gostivar,89,99,İY 48-58
244,2021-02-06,20:00,KS Sudety Jelenia Góra,BC Obra Kościan,90,68,İY 49-26
245,2021-02-06,14:00,Dynamo MGTU,Tambov,79,87,İY 36-43
246,2021-02-06,09:30,Formosa Dreamers,Fubon Braves,100,91,İY 55-36
247,2021-02-05,20:45,Fenerbahçe,BK Zenit Saint Petersburg,92,84,İY 47-43
248,2021-02-05,22:00,Olympiacos BC,Panathinaikos BC Superfoods,77,88,İY 35-38
249,2021-02-05,22:30,FC Bayern München,ALBA Berlin,101,95,İY 33-43
250,2021-02-05,22:45,Asvel,Olimpia Milano,78,69,İY 37-40
251,2021-02-05,23:00,Real Madrid,CD Saski Baskonia,64,84,İY 34-37
252,2021-02-05,18:00,Samsunspor,Kocaeli,74,71,İY 39-39
253,2021-02-05,03:30,Atlanta,Utah,91,112,İY 37-45
254,2021-02-05,03:30,Dallas,Golden State,116,147,İY 76-74
255,2021-02-05,04:00,Philadelphia,Portland,105,121,İY 57-57
256,2021-02-05,05:00,Memphis,Houston,103,115,İY 47-60
257,2021-02-05,06:00,LA Lakers,Denver,114,93,İY 46-58
258,2021-02-05,22:00,Le Mans,Chorale Roanne,97,84,İY 51-44
259,2021-02-05,22:30,Dijon,Élan Sportif Chalonnais,85,75,İY 42-44
260,2021-02-05,21:00,Hamburg Towers,Medi Bayreuth,92,95,İY 41-46
261,2021-02-05,11:30,Bullets,Melbourne,96,109,İY 52-51
262,2021-02-05,13:30,Perth Wildcats,NZ Breakers,,,
263,2021-02-05,00:00,Terriers,Seahawks,67,74,İY 36-33
264,2021-02-05,00:00,Merrimack Warriors,Red Flash,68,62,İY 40-29
265,2021-02-05,02:00,Radford,SC Spartans,63,61,İY 28-29
