,date,start_time,team1,team2,team1_score,team2_score,first_half_score
846,2020-12-03,04:00,Spartans,Old Dominion,66,80,İY 37-42
847,2020-12-03,04:00,Skyhawks,Aces,93,87,İY 36-31
848,2020-12-03,04:00,Waves,Spartans,,,
849,2020-12-03,04:00,Memphis Tigers,Red Wolves,83,54,İY 48-26
850,2020-12-03,04:00,Mustangs,Huskies,102,75,İY 49-44
851,2020-12-03,04:00,Florida State,North Florida,86,58,İY 36-21
852,2020-12-03,04:00,Lancers,Lions,80,81,İY 44-38
853,2020-12-03,05:00,Broncos,Roadrunners,53,47,İY 15-11
854,2020-12-03,05:00,Missouri,Ducks,83,75,İY 42-31
855,2020-12-03,05:00,Aztecs,St. Katherine,83,41,İY 48-16
856,2020-12-03,05:00,Northwestern,Golden Lions,92,49,İY 39-29
857,2020-12-03,05:00,Wolf Pack,Dons,60,85,İY 32-40
858,2020-12-03,05:00,Razorbacks,Mavericks,72,60,İY 44-33
859,2020-12-03,05:00,Cowboys,Cardinals,94,83,İY 27-33
860,2020-12-03,05:00,UC Irvine,Golden Eagles,104,54,İY 51-24
861,2020-12-03,05:00,Hawks,Trailblazers,73,74,İY 29-24
862,2020-12-03,05:30,Aggies,Redhawks,92,54,İY 51-28
863,2020-12-03,05:30,Rebels,Wildcats,73,77,İY 29-41
864,2020-12-03,06:00,Cougars,Beavers,59,55,İY 23-26
865,2020-12-03,06:00,Baylor Bears,Illinois,82,69,İY 31-30
866,2020-12-03,22:00,Drexel Dragons,Bobcats,70,58,İY 34-30
867,2020-12-03,23:00,Panthers,Cougars,78,56,İY 37-14
868,2020-12-03,23:00,Rice Owls,Yellowjackets,94,74,İY 46-33
869,2020-12-03,19:30,Asseco Gdynia,D. Gornicza,85,76,İY 38-46
870,2020-12-03,19:35,Zielona Gora,Start Lublin,90,75,İY 49-42
871,2020-12-03,21:00,Gliwice,Wilki Morskie,81,72,İY 41-33
872,2020-12-03,22:00,KK Anwil,Slask Wroclaw,93,78,İY 41-49
873,2020-12-03,20:00,Sharks,Phoenix,82,92,İY 37-47
874,2020-12-03,22:30,Eagles,Lions,88,79,İY 38-37
875,2020-12-03,07:30,SH Leopards,Beijing Ducks,84,98,İY 31-56
876,2020-12-03,07:30,Zhejiang Lions,Fujian Xunxing,133,118,İY 72-50
877,2020-12-03,14:35,Shanxi Dragons,GS Tigers,91,130,İY 42-64
878,2020-12-03,15:00,SJ Whale,SH Sharks,102,96,İY 55-42
879,2020-12-03,02:30,Minas,Brasilia,105,100,İY 56-48
880,2020-12-03,20:30,Pato Basquete,Franca,64,86,İY 29-38
881,2020-12-03,23:30,Pinheiros/SKY,Flamengo,62,95,İY 29-57
882,2020-12-03,19:00,Pieno Pasvalys,BC Nevėžis Kėdainiai,89,71,İY 49-43
883,2020-12-03,19:00,Helios Domzale,Primorska,63,72,İY 37-41
884,2020-12-03,19:30,Pardubice,Ostrava,101,79,İY 47-43
885,2020-12-03,20:00,Olomoucko,Kralovsti Soko,79,98,İY 29-52
886,2020-12-03,20:00,Brno,Turi Svitavy,88,75,İY 50-43
887,2020-12-03,15:30,Novosibirsk,Khimki Pod,103,90,İY 57-44
888,2020-12-03,16:00,Temp,Uralmash,86,78,İY 42-45
889,2020-12-03,17:00,Univ Yugra,CSKA Moskva II,81,86,İY 48-42
890,2020-12-02,18:00,M.Y. Afyon Bld,FruttiEx Bursa,76,70,İY 37-39
891,2020-12-02,18:00,Türk Telekom Basketbol Kulübü,OGM Orman Spor Kulübü,83,64,İY 43-34
892,2020-12-02,18:00,TOFAŞ Spor Kulübü,Fethiye Belediye Basketbol Kulübü,110,81,İY 56-36
893,2020-12-02,20:15,Bahçeşehir Koleji Spor Kulübü,Galatasaray,78,95,İY 37-46
894,2020-12-02,20:15,Darüşşafaka Spor Kulübü,Beşiktaş,82,86,İY 37-43
895,2020-12-02,17:00,Düzce Bld.,Kocaeli,71,73,İY 46-39
896,2020-12-02,17:00,Gemlik Basketbol Kulübü,Manisa Bşb,87,84,İY 37-45
897,2020-12-02,22:45,Bourg Basket,Venezia,87,59,İY 47-34
898,2020-12-02,19:00,Nadezhda (K),P. Avenida (K),42,70,İY 24-43
899,2020-12-02,23:15,Real Madrid,CD Saski Baskonia,92,83,İY 40-43
900,2020-12-02,00:00,Cardinal,North Carolina,63,67,İY 33-29
901,2020-12-02,00:00,New Hampshire,Bulldogs,85,93,İY 44-46
902,2020-12-02,00:00,Virginia Cavs,Red Flash,76,51,İY 45-13
903,2020-12-02,01:00,Commodores,Connecticut,,,
904,2020-12-02,01:00,Hartford Hawks,Villanova,53,87,İY 24-43
905,2020-12-02,01:00,V. Keydets,Lancers,84,71,İY 37-36
906,2020-12-02,01:00,East Carolina,Bishops,91,62,İY 44-30
907,2020-12-02,01:00,Bluejays,Mavericks,94,67,İY 50-26
908,2020-12-02,01:00,Wisconsin,Phoenix,82,42,İY 34-12
909,2020-12-02,02:00,Louisville,Hilltoppers,75,54,İY 34-29
910,2020-12-02,02:00,Mountaineers,Knights,,,
911,2020-12-02,02:00,Georgetown,Midshipmen,71,78,İY 26-29
912,2020-12-02,02:00,Peacocks,Stony Brook,82,68,İY 40-35
913,2020-12-02,02:00,Stony Brook,Pioneers,,,
914,2020-12-02,02:00,Bears,Lions,102,94,İY 43-43
915,2020-12-02,03:00,Rockets,Vikings,70,61,İY 23-35
916,2020-12-02,03:00,Golden Eagles,Cowboys,62,70,İY 35-32
917,2020-12-02,03:00,West Virginia,Penguins,,,
918,2020-12-02,03:00,Dayton Flyers,Braves,,,
919,2020-12-02,03:00,Jaguars,E. Lions,86,47,İY 42-21
920,2020-12-02,03:00,Falcons,Pioneers,,,
921,2020-12-02,03:00,Dayton Flyers,Panthers,66,63,İY 38-33
922,2020-12-02,03:00,Buccaneers,Aggies,63,70,İY 28-31
923,2020-12-02,03:00,Flames,Valparaiso,66,50,İY 28-19
924,2020-12-02,03:00,Maryland,Towson,,,
925,2020-12-02,03:00,Providence,Wildcats,63,62,İY 35-31
926,2020-12-02,03:00,Maryland,Hawks,,,
927,2020-12-02,03:00,Gold. Panthers,Chippewas,96,76,İY 41-30
928,2020-12-02,03:30,Lumberjacks,Yellowjackets,102,57,İY 54-23
929,2020-12-02,03:30,Bulls,Gaels,,,
930,2020-12-02,03:30,Duke Blue,M. Spartans,69,75,İY 33-37
931,2020-12-02,04:00,Bears,Bears,,,
932,2020-12-02,04:00,Bulldogs,Scots,98,73,İY 54-33
933,2020-12-02,04:00,Colonials,Pirates,78,82,İY 33-37
934,2020-12-02,04:00,Braves,Eagles,105,32,İY 53-17
935,2020-12-02,04:30,Wildcats,Yellow Jackets,81,51,İY 44-25
936,2020-12-02,04:30,Spartans,Winthrop,67,75,İY 31-32
937,2020-12-02,05:00,Antelopes,Delta Devils,88,49,İY 48-26
938,2020-12-02,05:00,Nebraska,Coyotes,76,69,İY 36-29
939,2020-12-02,05:30,Kansas,Wildcats,65,62,İY 29-35
940,2020-12-02,05:30,Crimson Tide,Rebels,86,74,İY 38-38
941,2020-12-02,05:30,South Florida,River Hawks,,,
942,2020-12-02,06:00,Gaels,Colonels,73,50,İY 39-25
943,2020-12-02,12:00,Huskies,UC Riverside,42,57,İY 22-29
944,2020-12-02,21:30,Cardinal,I. Hoosiers,63,79,İY 26-31
945,2020-12-02,22:30,Gators,Army,76,69,İY 31-39
946,2020-12-02,22:00,Wolves,Bristol Flyers,66,73,İY 28-38
947,2020-12-02,06:00,JS Dragons,Jilin Tigers,98,100,İY 45-46
948,2020-12-02,07:30,BF Dragons,QD Eagles,105,92,İY 55-34
949,2020-12-02,10:30,Tianjin,Tongxi King,92,84,İY 34-48
950,2020-12-02,14:35,GZ Long-Lions,LF Leopards,96,102,İY 52-45
951,2020-12-02,15:00,Xinjiang Tiger,SD Tigers,111,94,İY 55-53
952,2020-12-02,13:05,Levanga,Chiba Jets,68,72,İY 31-32
953,2020-12-02,13:05,Akita NH,Niigata Abirex,102,110,İY 40-44
954,2020-12-02,13:05,Sun Rockers,Yokohama BC,87,72,İY 48-35
955,2020-12-02,13:05,Toyama Grouses,Toyota Alvark,104,85,İY 58-49
956,2020-12-02,13:05,Shinshu BW,Osaka Evessa,73,66,İY 29-31
957,2020-12-02,13:05,SeaHorses,Ryukyu,86,82,İY 36-40
958,2020-12-02,13:05,Kyoto Hannaryz,Dolphins,71,72,İY 35-31
959,2020-12-02,13:05,Shimane SM,NeoPhoenix,77,75,İY 36-36
960,2020-12-02,13:05,H. Dragonflies,Shiga L-Stars,97,109,İY 46-58
961,2020-12-02,13:25,Tochigi Brex,Brave Thunders,60,67,İY 22-27
962,2020-12-02,20:30,Cerrado,Unifacisa,67,75,İY 36-34
963,2020-12-02,23:30,Cearense,Caxias,85,78,İY 45-37
964,2020-12-02,20:00,GKK Sibenik,Split,111,96,İY 57-43
965,2020-12-02,18:30,KKK Radnicki,Kolubara LA,90,97,İY 49-44
966,2020-12-02,21:00,KK Sencur,Krka,73,60,İY 31-31
967,2020-12-02,19:00,CEZ Nymburk,Usti nad Labem,102,85,İY 63-52
968,2020-12-02,20:00,Decin,Kolin,75,105,İY 37-55
969,2020-12-02,20:00,Opava,USK Praha,92,79,İY 51-34
970,2020-12-02,21:00,Traiskirchen,Kapfenberg,71,65,İY 41-29
971,2020-12-02,21:30,St. Pölten,Timberwolves,103,63,İY 62-33
972,2020-12-02,17:15,Ufimets,MBA Moskva,69,77,İY 32-36
973,2020-12-02,18:00,BK Samara,Kupol Rodniki,88,72,İY 41-44
974,2020-12-01,18:00,Petkim Spor,Gaziantep BB,67,66,İY 40-32
975,2020-12-01,20:15,Büyükçekmece,Fenerbahçe,93,91,İY 47-49
976,2020-12-01,20:15,Anadolu Efes Spor Kulübü,Pınar Karşıyaka Spor Kulübü,74,61,İY 38-23
977,2020-12-01,22:45,Asvel,Panathinaikos BC Superfoods,97,73,İY 44-30
978,2020-12-01,22:45,Olimpia Milano,ALBA Berlin,75,55,İY 42-22
979,2020-12-01,19:00,Dynm Kursk (K),Nadezhda (K),74,77,İY 47-34
980,2020-12-01,17:00,Fenerbahçe Spor Kulübü,USK Praha (K),77,70,İY 32-43
981,2020-12-01,20:00,ASVEL Lyon (K),Gdynia (K),89,57,İY 48-36
982,2020-12-01,19:00,UMMC (K),F. Schio (K),83,61,İY 40-24
983,2020-12-01,22:00,TTT Rīga,UNI Girona (K),79,81,İY 41-40
984,2020-12-01,20:00,Bourges (K),Sopron (K),60,70,İY 29-34
985,2020-12-01,23:15,FC Barcelona Lassa Bàsquet,Valencia,90,100,İY 51-51
986,2020-12-01,00:00,Duquesne Dukes,Trojans,66,76,İY 30-34
987,2020-12-01,01:00,CSU Northridge,Redhawks,76,65,İY 39-28
988,2020-12-01,01:00,Campbell,Knights,85,51,İY 38-18
989,2020-12-01,01:30,Redhawks,Yellow Jackets,,,
990,2020-12-01,02:00,Boston College,SJ Red Storm,93,97,İY 40-52
991,2020-12-01,02:00,Mountaineers,Falcons,76,78,İY 36-34
992,2020-12-01,02:00,Charlotte 49ers,Crusaders,,,
993,2020-12-01,03:00,Musketeers,EK Colonels,99,96,İY 48-39
994,2020-12-01,03:00,Rebels,North Carolina,51,78,İY 30-37
995,2020-12-01,03:00,knights,Tigers,63,55,İY 30-21
996,2020-12-01,03:00,Wolfpack,WM Tribe,,,
997,2020-12-01,03:00,Hofstra Pride,Knights,73,58,İY 31-40
998,2020-12-01,03:00,Eagles,Mocs,54,62,İY 25-24
999,2020-12-01,03:00,Mercer Bears,G. Panthers,86,69,İY 42-37
1000,2020-12-01,03:00,Stetson,E. Lions,61,64,İY 36-37
1001,2020-12-01,03:30,Firestorm,Aggies,77,83,İY 30-35
1002,2020-12-01,03:30,Cowboys,Warriors,,,
1003,2020-12-01,04:00,Golden Gophers,Lions,67,64,İY 31-26
1004,2020-12-01,04:00,Kansas State,Kangaroos,62,58,İY 33-23
1005,2020-12-01,04:00,Mississippi,Bobcats,68,51,İY 26-24
1006,2020-12-01,04:00,Mustangs,Islanders,91,54,İY 47-22
1007,2020-12-01,04:00,Tigers,Lions,96,43,İY 50-18
1008,2020-12-01,04:30,Golden Bears,Colonels,60,49,İY 23-18
1009,2020-12-01,05:00,Seton Hall,Gaels,86,64,İY 35-37
1010,2020-12-01,05:00,Cowboys,Tigers,74,76,İY 50-31
1011,2020-12-01,05:05,W. Eagles,Orediggers,,,
1012,2020-12-01,05:30,Crimson Tide,Cardinal,64,82,İY 29-41
1013,2020-12-01,06:00,Wolf Pack,Pacific Tigers,70,58,İY 37-35
1014,2020-12-01,19:30,Catamounts,Bonaventure,,,
1015,2020-12-01,21:30,I. Hoosiers,Longhorns,44,66,İY 19-31
1016,2020-12-01,22:30,Cougars,Trojans,53,79,İY 20-31
1017,2020-12-01,23:00,Purdue,Grizzlies,93,50,İY 49-27
1018,2020-12-01,23:00,Spartans,Panthers,,,
1019,2020-12-01,19:00,BC Nevėžis Kėdainiai,BC Juventus Utena,70,87,İY 37-49
1020,2020-12-01,22:00,Leyma Coruna,Breogan,60,68,İY 35-39
1021,2020-12-01,20:00,BC Siauliai,Neptunas,79,65,İY 43-35
1022,2020-12-01,03:30,Küba,Dominik,60,96,İY 29-41
1023,2020-12-01,00:00,Porto Riko,Bahamalar,91,85,İY 41-47
1024,2020-12-01,03:30,ABD,Meksika,94,78,İY 52-34
1025,2020-11-30,18:30,Israel,Poland,78,72,İY 41-32
1026,2020-11-30,21:30,Spain,Romania,94,41,İY 45-21
1027,2020-11-30,17:00,Russia,Italy,66,70,İY 31-36
1028,2020-11-30,17:00,İsviçre,Georgia,74,80,İY 39-46
1029,2020-11-30,20:00,Serbia,Finland,75,66,İY 35-25
1030,2020-11-30,19:10,Ukraine,Austria,70,67,İY 29-30
1031,2020-11-30,16:00,Tayland,Filipinler,69,93,İY 34-53
1032,2020-11-30,16:00,Suriye,İran,77,70,İY 40-42
1033,2020-11-30,19:00,Katar,S. Arabistan,67,73,İY 37-37
1034,2020-11-30,00:00,Eagles,Red Wolves,69,61,İY 23-21
1035,2020-11-30,00:00,Rutgers,Hofstra Pride,70,56,İY 32-21
1036,2020-11-30,00:00,Sun Devils,Huskies,100,77,İY 65-31
1037,2020-11-30,00:00,Ohio State,River Hawks,74,64,İY 33-33
1038,2020-11-30,00:30,Bluejays,Bison,69,58,İY 36-24
1039,2020-11-30,01:00,Redhawks,Falcons,63,45,İY 27-25
1040,2020-11-30,01:00,Jaguars,Gamecocks,73,77,İY 29-39
1041,2020-11-30,01:00,Racers,Panthers,173,95,İY 87-41
1042,2020-11-30,01:00,Kangaroos,Redhawks,66,71,İY 31-37
1043,2020-11-30,01:30,Red Raiders,H. Cougars,53,64,İY 19-37
1044,2020-11-30,01:30,Rhode Island,Dons,84,71,İY 38-28
1045,2020-11-30,02:00,Louisville,Panthers,86,64,İY 41-31
1046,2020-11-30,02:00,Hurricanes,North Florida,77,59,İY 42-34
1047,2020-11-30,02:00,Huskies,Baylor Bears,52,86,İY 24-38
1048,2020-11-30,02:00,Arizona,Miners,,,
1049,2020-11-30,02:00,M. Wolverines,Grizzlies,81,71,İY 31-33
1050,2020-11-30,02:00,Gold Hurricane,Gamecocks,58,69,İY 33-34
1051,2020-11-30,02:30,Bulldogs,Panthers,,,
1052,2020-11-30,03:00,JM Dukes,Radford,67,59,İY 34-25
1053,2020-11-30,03:00,Santa Barbara,St. Katherine,92,55,İY 48-23
1054,2020-11-30,03:00,Flashes,Mastadons,,,
1055,2020-11-30,03:00,Bulldogs,UC Riverside,,,
1056,2020-11-30,04:00,South Florida,Virginia Tech,58,76,İY 23-36
1057,2020-11-30,11:30,Frogs,Liberty Flames,56,52,İY 27-26
1058,2020-11-30,19:00,Catamounts,Lions,96,58,İY 43-39
1059,2020-11-30,19:30,Bulls,Catamounts,,,
1060,2020-11-30,20:00,Wildcats,Longhorns,76,78,İY 39-43
1061,2020-11-30,22:30,Providence,I. Hoosiers,58,79,İY 24-37
1062,2020-11-30,23:00,Gamecocks,Rams,85,66,İY 36-33
1063,2020-11-30,16:00,Temp,Vostok 65,89,87,İY 33-37
1064,2020-11-30,19:00,Burevestnik,Uralmash,78,94,İY 43-45
1065,2020-11-30,00:30,US Virgin Ad,Dominik,75,89,İY 31-49
1066,2020-11-30,00:00,ABD,Bahamalar,99,59,İY 53-29
1067,2020-11-30,03:30,Porto Riko,Meksika,56,81,İY 32-35
1068,2020-11-29,17:30,Danimarka,Czech Republic,91,90,İY 51-48
1069,2020-11-29,20:30,Lithuania,Belgium,84,71,İY 49-36
1070,2020-11-29,17:00,Netherlands,Turkey,71,73,İY 37-41
1071,2020-11-29,20:00,Sweden,Croatia,72,87,İY 31-48
1072,2020-11-29,22:10,Austria,Slovenia,64,77,İY 25-50
1073,2020-11-29,17:00,France,Germany,86,74,İY 42-41
1074,2020-11-29,20:00,Great Britain,Montenegro,74,59,İY 40-37
1075,2020-11-29,20:00,Bulgaria,Greece,78,84,İY 41-31
1076,2020-11-29,23:00,Bosnia-Herzegovina,Latvia,79,73,İY 40-28
1077,2020-11-29,14:00,Akhisar Belediye,Ankara Anadolu,90,74,İY 47-31
1078,2020-11-29,15:00,Mamak Belediyesi,Balıkesir BŞB,85,71,İY 44-37
1079,2020-11-29,16:00,Ist. Basket,Final Spor,60,65,İY 27-39
1080,2020-11-29,17:00,Düzce Bld.,Samsunspor,83,62,İY 44-25
1081,2020-11-29,13:00,Irak,Lübnan,69,78,İY 40-36
1082,2020-11-29,19:00,Hindistan,Bahreyn,72,88,İY 45-37
1083,2020-11-29,12:00,Congo DR,Madagaskar,82,64,İY 36-33
1084,2020-11-29,15:00,Tunus,Orta Afrika C.,80,63,İY 40-39
1085,2020-11-29,18:00,Nijerya,Mali,91,68,İY 39-31
1086,2020-11-29,21:00,Ruanda,South Sudan,55,67,İY 22-33
1087,2020-11-29,18:30,Uganda,Y. Burun Ada,101,98,İY 52-43
1088,2020-11-29,21:30,Fas,Mısır,76,99,İY 43-45
1089,2020-11-29,00:00,Trailblazers,Weber State,,,
1090,2020-11-29,00:00,UNC Asheville,Catamounts,81,83,İY 28-44
1091,2020-11-29,00:00,Vaqueros,Roadrunners,81,64,İY 34-29
1092,2020-11-29,00:00,Kennesaw State,Eagles,106,44,İY 53-22
1093,2020-11-29,00:00,C. Carolina,Bishops,117,68,İY 58-35
1094,2020-11-29,00:00,Eagles,Mariners,91,79,İY 46-39
1095,2020-11-29,00:00,Idaho State,UC Davis,61,70,İY 30-25
1096,2020-11-29,00:00,Cowboys,Delta Devils,97,61,İY 57-26
1097,2020-11-29,00:00,Mavericks,Demons,80,71,İY 45-36
1098,2020-11-29,00:00,Liberty Flames,Gamecocks,78,62,İY 43-26
1099,2020-11-29,00:00,Saints,Delaware,,,
1100,2020-11-29,00:00,Pheonix,High Point,76,75,İY 34-37
1101,2020-11-29,01:00,Cardinals,Lipscomb,73,76,İY 30-30
1102,2020-11-29,01:00,Falcons,CSU Northridge,66,61,İY 38-25
1103,2020-11-29,01:30,South Florida,Rhode Island,68,84,İY 20-36
1104,2020-11-29,02:00,Golden Gophers,Lions,88,73,İY 41-37
1105,2020-11-29,02:00,Pacific Tigers,Bulldogs,,,
1106,2020-11-29,02:00,Razorbacks,Mean Green,69,54,İY 38-27
1107,2020-11-29,03:00,Flames,Chippewas,74,72,İY 43-31
1108,2020-11-29,03:00,Radford,Spartans,54,57,İY 20-34
1109,2020-11-29,03:00,Old Dominion,WM Tribe,86,78,İY 39-32
1110,2020-11-29,03:00,Eagles,Titans,,,
1111,2020-11-29,03:00,Seton Hall,Baylor Bears,,,
1112,2020-11-29,03:00,Broncos,Colonels,73,57,İY 34-26
1113,2020-11-29,03:00,Bison,Lions,,,
1114,2020-11-29,03:00,Bobcats,Black Bears,,,
1115,2020-11-29,03:00,Ragin Cajuns,Wolf Pack,,,
1116,2020-11-29,03:00,Hilltoppers,Trojans,,,
1117,2020-11-29,03:30,Frogs,Gold Hurricane,70,65,İY 36-30
1118,2020-11-29,03:30,Cowboys,Tigers,85,65,İY 41-30
1119,2020-11-29,04:00,Temple Owls,Virginia Tech,,,
1120,2020-11-29,04:00,Antelopes,Redhawks,94,63,İY 51-34
1121,2020-11-29,04:00,Racers,Panthers,,,
1122,2020-11-29,04:00,M. Spartans,Fighting Irish,80,70,İY 39-26
1123,2020-11-29,04:00,Villanova,Virginia Tech,73,81,İY 29-29
1124,2020-11-29,04:00,Baylor Bears,Ragin Cajuns,112,82,İY 53-40
1125,2020-11-29,04:00,Bears,Royals,,,
1126,2020-11-29,04:00,Golden Eagles,Hillcats,93,63,İY 39-28
1127,2020-11-29,04:30,Cougars,St. Louis College of Pharmacy Eutectic,80,45,İY 42-14
1128,2020-11-29,05:00,Cougars,Wolverines,82,60,İY 38-24
1129,2020-11-29,05:00,Huskies,CSU Fullerton,,,
1130,2020-11-29,05:00,Trojans,M. Grizzlies,76,62,İY 44-25
1131,2020-11-29,07:00,Cougars,W. Eagles,71,68,İY 33-39
1132,2020-11-29,21:00,Wildcats,Richmond,64,76,İY 32-28
1133,2020-11-29,21:00,Purple Eagles,Gannon,,,
1134,2020-11-29,21:00,Iowa State,Golden Lions,80,63,İY 34-37
1135,2020-11-29,22:00,Cardinals,Our Lady of the Lake,84,71,İY 40-28
1136,2020-11-29,22:00,Bulldogs,Demons,91,77,İY 43-38
1137,2020-11-29,22:00,Bearkats,Broncos,55,86,İY 27-42
1138,2020-11-29,22:00,Tulane,Lipscomb,68,66,İY 33-34
1139,2020-11-29,22:00,Maryland,Mountaineers,79,61,İY 41-32
1140,2020-11-29,22:00,Pioneers,Stags,,,
1141,2020-11-29,22:00,Bulldogs,Rattlers,85,75,İY 38-37
1142,2020-11-29,23:00,Lions,Freed-Hardeman Lions,,,
1143,2020-11-29,23:00,Pilots,NWU Eagles,74,69,İY 31-27
1144,2020-11-29,23:00,Bulldogs,Bulldogs,76,78,İY 43-32
1145,2020-11-29,23:00,Texas A&M,Privateers,82,53,İY 41-24
1146,2020-11-29,22:00,Ironi Nahariya,M. Tel Aviv,81,98,İY 47-45
1147,2020-11-29,20:00,Glasgow Rocks,Man Giants,83,73,İY 46-34
1148,2020-11-29,18:00,Sharks,Eagles,79,90,İY 38-43
1149,2020-11-29,20:00,Tamis,Dunav,89,85,İY 44-37
1150,2020-11-29,20:00,Vrsac,KK Pirot,97,79,İY 49-37
1151,2020-11-29,18:00,CSKA Moskva II,Runa,85,98,İY 38-54
1152,2020-11-29,04:10,Arjantin,Kolombiya,75,67,İY 44-44
1153,2020-11-29,01:10,Uruguay,Panama,74,67,İY 41-27
1154,2020-11-28,18:30,Romania,Poland,61,91,İY 24-45
1155,2020-11-28,21:30,Israel,Spain,95,87,İY 36-52
1156,2020-11-28,21:30,Estonia,Russia,56,84,İY 27-41
1157,2020-11-28,17:30,İsviçre,Serbia,92,90,İY 49-44
1158,2020-11-28,20:30,Finland,Georgia,85,91,İY 40-44
1159,2020-11-28,22:10,Slovenia,Ukraine,84,73,İY 50-28
1160,2020-11-28,15:00,Semt77 Yalova,Manisa Bşb,81,62,İY 40-33
1161,2020-11-28,16:00,Sigortam.net,Bornova Belediye Spor Kulübü,73,80,İY 37-45
1162,2020-11-28,16:30,Gemlik Basketbol Kulübü,Kocaeli,76,97,İY 40-52
1163,2020-11-28,14:00,Elazığ İl Özel İdare Basketbol,Çukurova (K),73,92,İY 39-57
1164,2020-11-28,15:00,Orman G. (K),Botaş (K),60,64,İY 24-40
1165,2020-11-28,16:00,Kayseri BB (K),Samsun Canik Belediye Spor Kulübü,107,54,İY 47-31
1166,2020-11-28,17:00,Nesibe Aydın Spor Kulübü,Çankaya Üniversitesi Spor Kulübü,91,80,İY 51-42
1167,2020-11-28,18:00,Belarus,Güney Kıbrıs,89,53,İY 48-18
1168,2020-11-28,21:00,Albania,Portugal,70,88,İY 37-48
1169,2020-11-28,18:00,Iceland,Kosovo,86,62,İY 45-29
1170,2020-11-28,21:00,Lüksemburg,Slovakia,77,73,İY 31-30
1171,2020-11-28,16:00,Tayland,Endonezya,76,90,İY 47-48
1172,2020-11-28,16:00,İran,S. Arabistan,71,64,İY 38-33
1173,2020-11-28,19:00,Katar,Suriye,59,61,İY 33-37
1174,2020-11-28,12:00,Congo DR,Tunus,50,61,İY 26-35
1175,2020-11-28,15:00,Madagaskar,Orta Afrika C.,79,95,İY 36-53
1176,2020-11-28,18:00,South Sudan,Mali,77,64,İY 43-42
1177,2020-11-28,21:00,Ruanda,Nijerya,62,83,İY 28-47
1178,2020-11-28,18:30,Uganda,Fas,94,90,İY 40-38
1179,2020-11-28,21:30,Y. Burun Ada,Mısır,82,91,İY 38-44
1180,2020-11-28,00:00,Louisville,Seton Hall,71,70,İY 38-38
1181,2020-11-28,00:00,Marshall Herd,Red Wolves,70,56,İY 29-22
1182,2020-11-28,00:00,Peacocks,La Salle,62,51,İY 21-19
1183,2020-11-28,00:00,Broncos,UC Davis,66,63,İY 36-35
1184,2020-11-28,00:00,Roadrunners,Texas-Permian,97,71,İY 57-29
1185,2020-11-28,00:00,Panthers,Aggies,71,82,İY 40-39
1186,2020-11-28,00:00,G. Panthers,Eagles,105,60,İY 62-26
1187,2020-11-28,00:30,Delaware,River Hawks,,,
1188,2020-11-28,00:30,Bulls,Towson,74,65,İY 41-25
1189,2020-11-28,01:00,Bears,Tigers,,,
1190,2020-11-28,01:00,Queens Royals,Bison,85,71,İY 47-32
1191,2020-11-28,01:00,Redhawks,N. Colorado,,,
1192,2020-11-28,01:00,Arizona,Tigers,74,55,İY 39-23
1193,2020-11-28,01:00,Iowa Hawkeyes,Jaguars,103,76,İY 58-35
1194,2020-11-28,01:00,Kangaroos,Panthers,138,97,İY 65-46
1195,2020-11-28,01:30,Wolfpack,North Florida,86,51,İY 42-28
1196,2020-11-28,02:00,Mountaineers,Cougars,105,23,İY 56-12
1197,2020-11-28,02:00,Richmond,Eagles,82,64,İY 47-40
1198,2020-11-28,02:00,Firestorm,Aggies,,,
1199,2020-11-28,02:30,Gaels,Jackrabbits,72,59,İY 38-24
1200,2020-11-28,03:00,Gamecocks,Northwestern,,,
1201,2020-11-28,03:00,Great Danes,Red Foxes,,,
1202,2020-11-28,03:00,Aztecs,UC Irvine,77,58,İY 34-25
1203,2020-11-28,03:00,Jaguars,Rams,95,75,İY 44-34
1204,2020-11-28,03:00,Wake Forest,Lancers,71,60,İY 34-34
1205,2020-11-28,03:00,Idaho State,Colonels,51,70,İY 15-35
1206,2020-11-28,03:00,Cal Poly,Bethesda,100,46,İY 41-24
1207,2020-11-28,03:00,Pilots,Vandals,,,
1208,2020-11-28,03:00,Rutgers,Knights,96,75,İY 47-33
1209,2020-11-28,03:00,Commodores,Valparaiso,77,71,İY 34-34
1210,2020-11-28,03:00,Wildcats,Titans,,,
1211,2020-11-28,03:00,Trojans,Spartans,70,77,İY 30-36
1212,2020-11-28,03:30,Bulldogs,Mavericks,76,71,İY 38-28
1213,2020-11-28,03:30,Golden Eagles,Panthers,75,50,İY 38-26
1214,2020-11-28,04:00,Georgia Tech,Mercer Bears,73,83,İY 35-38
1215,2020-11-28,04:00,Connecticut,Hartford Hawks,69,57,İY 38-26
1216,2020-11-28,04:00,Bears,Crusaders,,,
1217,2020-11-28,04:30,Kansas State,Buffaloes,58,76,İY 31-30
1218,2020-11-28,05:00,Wisconsin,Golden Lions,92,58,İY 53-19
1219,2020-11-28,05:00,Utes,Privateers,,,
1220,2020-11-28,05:00,Memphis Tigers,VCU Rams,59,70,İY 29-33
1221,2020-11-28,19:00,Mavericks,Wildcats,58,70,İY 28-28
1222,2020-11-28,20:00,Queens Royals,Belmont Bruins,61,73,İY 29-37
1223,2020-11-28,20:00,Falcons,Bulldogs,101,78,İY 45-43
